Z-coordinate,Electric Potential
-0.015964,-2.007547361
-0.01596,-2.00710415
-0.015956,-2.00677816
-0.015952,-2.006604367
-0.015948,-2.006597132
-0.015944,-2.006748739
-0.01594,-2.00703111
-0.015936,-2.007401257
-0.015932,-2.00780972
-0.015928,-2.00820951
-0.015924,-2.008562427
-0.01592,-2.008840949
-0.015916,-2.009026359
-0.015912,-2.00910567
-0.015908,-2.009070005
-0.015904,-2.008915486
-0.0159,-2.008645787
-0.015896,-2.008274171
-0.015892,-2.007822898
-0.015888,-2.007319279
-0.015884,-2.006789724
-0.01588,-2.006254464
-0.015876,-2.005725328
-0.015872,-2.005207229
-0.015868,-2.004702024
-0.015864,-2.004212476
-0.01586,-2.003744474
-0.015856,-2.00330696
-0.015852,-2.002910305
-0.015848,-2.002564346
-0.015844,-2.002276975
-0.01584,-2.002053566
-0.015836,-2.001897069
-0.015832,-2.001808458
-0.015828,-2.001787068
-0.015824,-2.00183042
-0.01582,-2.001933344
-0.015816,-2.002086781
-0.015812,-2.002277147
-0.015808,-2.002487152
-0.015804,-2.002698385
-0.0158,-2.00289493
-0.015796,-2.003066645
-0.015792,-2.003210879
-0.015788,-2.003332328
-0.015784,-2.003441594
-0.01578,-2.003553156
-0.015776,-2.003682991
-0.015772,-2.003845683
-0.015768,-2.004051022
-0.015764,-2.004300818
-0.01576,-2.004587137
-0.015756,-2.004892922
-0.015752,-2.005194954
-0.015748,-2.005467959
-0.015744,-2.00568822
-0.01574,-2.005835781
-0.015736,-2.005895574
-0.015732,-2.005858307
-0.015728,-2.005721363
-0.015724,-2.005488955
