Z-coordinate,Electric Potential
0.005608333,-1.972733905
0.005609167,-1.972718099
0.00561,-1.97270249
0.005610833,-1.972687079
0.005611667,-1.972671867
0.0056125,-1.972656855
0.005613333,-1.972642041
0.005614167,-1.972627427
0.005615,-1.972613013
0.005615833,-1.972598798
0.005616667,-1.972584784
0.0056175,-1.972570969
0.005618333,-1.972557355
0.005619167,-1.97254394
0.00562,-1.972530725
0.005620833,-1.972517709
0.005621667,-1.972504892
0.0056225,-1.972492274
0.005623333,-1.972479855
0.005624167,-1.972467634
0.005625,-1.97245561
0.005625833,-1.972443783
0.005626667,-1.972432152
0.0056275,-1.972420718
0.005628333,-1.972409478
0.005629167,-1.972398433
0.00563,-1.972387581
0.005630833,-1.972376922
0.005631667,-1.972366455
0.0056325,-1.972356178
0.005633333,-1.972346092
0.005634167,-1.972336195
0.005635,-1.972326485
0.005635833,-1.972316963
0.005636667,-1.972307626
0.0056375,-1.972298473
0.005638333,-1.972289504
0.005639167,-1.972280717
0.00564,-1.972272111
0.005640833,-1.972263684
0.005641667,-1.972255436
0.0056425,-1.972247364
0.005643333,-1.972239468
0.005644167,-1.972231745
0.005645,-1.972224195
0.005645833,-1.972216816
0.005646667,-1.972209606
0.0056475,-1.972202565
0.005648333,-1.972195689
0.005649167,-1.972188979
0.00565,-1.972182431
0.005650833,-1.972176045
0.005651667,-1.972169819
0.0056525,-1.97216375
0.005653333,-1.972157839
0.005654167,-1.972152082
0.005655,-1.972146478
0.005655833,-1.972141025
0.005656667,-1.972135722
0.0056575,-1.972130566
0.005658333,-1.972125557
0.005659167,-1.972120691
0.00566,-1.972115968
0.005660833,-1.972111385
0.005661667,-1.972106942
0.0056625,-1.972102635
0.005663333,-1.972098463
0.005664167,-1.972094424
0.005665,-1.972090517
0.005665833,-1.972086739
0.005666667,-1.972083089
0.0056675,-1.972079565
0.005668333,-1.972076166
0.005669167,-1.972072888
0.00567,-1.97206973
0.005670833,-1.972066692
0.005671667,-1.97206377
0.0056725,-1.972060962
0.005673333,-1.972058268
0.005674167,-1.972055685
0.005675,-1.972053212
0.005675833,-1.972050846
0.005676667,-1.972048587
0.0056775,-1.972046431
0.005678333,-1.972044378
0.005679167,-1.972042425
0.00568,-1.972040571
0.005680833,-1.972038815
0.005681667,-1.972037154
0.0056825,-1.972035586
0.005683333,-1.972034111
0.005684167,-1.972032726
0.005685,-1.97203143
0.005685833,-1.972030221
0.005686667,-1.972029097
0.0056875,-1.972028058
0.005688333,-1.972027101
0.005689167,-1.972026224
0.00569,-1.972025427
0.005690833,-1.972024708
0.005691667,-1.972024065
0.0056925,-1.972023497
0.005693333,-1.972023002
0.005694167,-1.972022579
0.005695,-1.972022227
0.005695833,-1.972021944
0.005696667,-1.972021729
0.0056975,-1.97202158
0.005698333,-1.972021497
0.005699167,-1.972021477
0.0057,-1.972021521
0.005700833,-1.972021626
0.005701667,-1.972021792
0.0057025,-1.972022017
0.005703333,-1.9720223
0.005704167,-1.97202264
0.005705,-1.972023036
0.005705833,-1.972023488
0.005706667,-1.972023993
0.0057075,-1.972024552
0.005708333,-1.972025162
0.005709167,-1.972025824
0.00571,-1.972026537
0.005710833,-1.972027299
0.005711667,-1.97202811
0.0057125,-1.972028969
0.005713333,-1.972029876
0.005714167,-1.972030829
0.005715,-1.972031829
0.005715833,-1.972032874
0.005716667,-1.972033964
0.0057175,-1.972035098
0.005718333,-1.972036277
0.005719167,-1.972037499
0.00572,-1.972038764
0.005720833,-1.972040072
0.005721667,-1.972041422
0.0057225,-1.972042815
0.005723333,-1.972044249
0.005724167,-1.972045725
0.005725,-1.972047243
0.005725833,-1.972048802
0.005726667,-1.972050402
0.0057275,-1.972052044
0.005728333,-1.972053726
0.005729167,-1.972055451
0.00573,-1.972057216
0.005730833,-1.972059024
0.005731667,-1.972060872
0.0057325,-1.972062763
0.005733333,-1.972064696
0.005734167,-1.972066672
0.005735,-1.97206869
0.005735833,-1.972070751
0.005736667,-1.972072856
0.0057375,-1.972075005
0.005738333,-1.972077199
0.005739167,-1.972079438
0.00574,-1.972081722
0.005740833,-1.972084053
0.005741667,-1.97208643
0.0057425,-1.972088856
0.005743333,-1.972091329
0.005744167,-1.972093852
0.005745,-1.972096425
0.005745833,-1.972099049
0.005746667,-1.972101725
0.0057475,-1.972104454
0.005748333,-1.972107236
0.005749167,-1.972110073
0.00575,-1.972112966
0.005750833,-1.972115916
0.005751667,-1.972118924
0.0057525,-1.972121991
0.005753333,-1.972125118
0.005754167,-1.972128308
0.005755,-1.97213156
0.005755833,-1.972134876
0.005756667,-1.972138259
0.0057575,-1.972141708
0.005758333,-1.972145225
0.005759167,-1.972148812
0.00576,-1.972152471
0.005760833,-1.972156202
0.005761667,-1.972160007
0.0057625,-1.972163889
0.005763333,-1.972167847
0.005764167,-1.972171885
0.005765,-1.972176003
0.005765833,-1.972180203
0.005766667,-1.972184487
0.0057675,-1.972188856
0.005768333,-1.972193313
0.005769167,-1.972197859
0.00577,-1.972202495
0.005770833,-1.972207223
0.005771667,-1.972212046
0.0057725,-1.972216964
0.005773333,-1.97222198
0.005774167,-1.972227096
0.005775,-1.972232312
0.005775833,-1.972237632
0.005776667,-1.972243056
0.0057775,-1.972248587
0.005778333,-1.972254226
0.005779167,-1.972259975
0.00578,-1.972265836
0.005780833,-1.972271811
0.005781667,-1.972277902
0.0057825,-1.97228411
0.005783333,-1.972290436
0.005784167,-1.972296884
0.005785,-1.972303454
0.005785833,-1.972310149
0.005786667,-1.97231697
0.0057875,-1.972323918
0.005788333,-1.972330997
0.005789167,-1.972338206
0.00579,-1.972345548
0.005790833,-1.972353024
0.005791667,-1.972360637
0.0057925,-1.972368387
0.005793333,-1.972376277
0.005794167,-1.972384307
0.005795,-1.972392479
0.005795833,-1.972400796
0.005796667,-1.972409257
0.0057975,-1.972417865
0.005798333,-1.972426621
0.005799167,-1.972435526
0.0058,-1.972444582
0.005800833,-1.972453789
0.005801667,-1.97246315
0.0058025,-1.972472664
0.005803333,-1.972482334
0.005804167,-1.972492161
0.005805,-1.972502144
0.005805833,-1.972512286
0.005806667,-1.972522588
0.0058075,-1.97253305
0.005808333,-1.972543672
0.005809167,-1.972554457
0.00581,-1.972565404
0.005810833,-1.972576514
0.005811667,-1.972587787
0.0058125,-1.972599226
0.005813333,-1.972610829
0.005814167,-1.972622597
0.005815,-1.972634531
0.005815833,-1.97264663
0.005816667,-1.972658896
0.0058175,-1.972671328
0.005818333,-1.972683927
0.005819167,-1.972696692
0.00582,-1.972709623
0.005820833,-1.972722721
0.005821667,-1.972735985
0.0058225,-1.972749416
0.005823333,-1.972763011
0.005824167,-1.972776773
0.005825,-1.972790699
0.005825833,-1.97280479
0.005826667,-1.972819044
0.0058275,-1.972833462
0.005828333,-1.972848043
0.005829167,-1.972862785
0.00583,-1.972877688
0.005830833,-1.972892752
0.005831667,-1.972907974
0.0058325,-1.972923354
0.005833333,-1.972938892
0.005834167,-1.972954585
0.005835,-1.972970432
0.005835833,-1.972986433
0.005836667,-1.973002585
0.0058375,-1.973018888
0.005838333,-1.97303534
0.005839167,-1.973051938
0.00584,-1.973068682
0.005840833,-1.97308557
0.005841667,-1.973102599
0.0058425,-1.973119769
0.005843333,-1.973137076
0.005844167,-1.97315452
0.005845,-1.973172097
0.005845833,-1.973189807
0.005846667,-1.973207646
0.0058475,-1.973225613
0.005848333,-1.973243704
0.005849167,-1.973261918
0.00585,-1.973280253
0.005850833,-1.973298705
0.005851667,-1.973317273
0.0058525,-1.973335953
0.005853333,-1.973354742
0.005854167,-1.97337364
0.005855,-1.973392641
0.005855833,-1.973411744
0.005856667,-1.973430946
0.0058575,-1.973450243
0.005858333,-1.973469633
0.005859167,-1.973489113
0.00586,-1.97350868
0.005860833,-1.97352833
0.005861667,-1.973548061
0.0058625,-1.973567869
0.005863333,-1.97358775
0.005864167,-1.973607703
0.005865,-1.973627723
0.005865833,-1.973647806
0.005866667,-1.973667951
0.0058675,-1.973688153
0.005868333,-1.973708408
0.005869167,-1.973728714
0.00587,-1.973749066
0.005870833,-1.973769462
0.005871667,-1.973789897
0.0058725,-1.973810368
0.005873333,-1.973830872
0.005874167,-1.973851405
0.005875,-1.973871962
0.005875833,-1.973892542
0.005876667,-1.973913139
0.0058775,-1.97393375
0.005878333,-1.973954372
0.005879167,-1.973975001
0.00588,-1.973995632
0.005880833,-1.974016263
0.005881667,-1.974036889
0.0058825,-1.974057507
0.005883333,-1.974078113
0.005884167,-1.974098703
0.005885,-1.974119274
0.005885833,-1.974139822
0.005886667,-1.974160342
0.0058875,-1.974180832
0.005888333,-1.974201287
0.005889167,-1.974221705
0.00589,-1.97424208
0.005890833,-1.974262409
0.005891667,-1.97428269
0.0058925,-1.974302917
0.005893333,-1.974323087
0.005894167,-1.974343198
0.005895,-1.974363244
0.005895833,-1.974383222
0.005896667,-1.97440313
0.0058975,-1.974422962
0.005898333,-1.974442717
0.005899167,-1.974462389
0.0059,-1.974481976
0.005900833,-1.974501474
0.005901667,-1.97452088
0.0059025,-1.97454019
0.005903333,-1.974559401
0.005904167,-1.974578509
