"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy"
"-1.3443538278916588E13","-1.3470711493269064E13","6.648830019587247E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","45.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.3748303630329586E13","-1.3776092862135896E13","6.799559163614918E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","46.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.4053068981742584E13","-1.4081474231002729E13","6.950288307642589E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","47.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.4357834333155582E13","-1.4386855599869562E13","7.101017451670259E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","48.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.466259968456858E13","-1.4692236968736395E13","7.25174659569793E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","49.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.4967365035981578E13","-1.4997618337603229E13","7.4024757397256E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","50.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.5272130387394576E13","-1.530299970647006E13","7.553204883753271E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","51.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.5576895738807576E13","-1.5608381075336893E13","7.703934027780941E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","52.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.5881661090220574E13","-1.5913762444203727E13","7.854663171808612E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","53.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.6186426441633572E13","-1.6219143813070559E13","8.005392315836283E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","54.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.649119179304657E13","-1.652452518193739E13","8.156121459863954E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","55.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
