X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,7.59997E-11
70.00000575,70.00000527,70.0000038,32770.06037,30014.56893,21672.96893,1,1.60E-19,3.51E-10,3.34E-27,257.1314104,2.55E-05,257.1314359,
70.00000578,70.0000053,70.00000383,32863.42236,30100.08052,21734.71527,1,1.60E-19,3.52E-10,3.34E-27,257.1314103,2.57E-05,257.1314359,
70.00000582,70.00000533,70.00000385,32956.78435,30185.5921,21796.46161,1,1.60E-19,3.53E-10,3.34E-27,257.1314101,2.58E-05,257.1314359,
70.00000585,70.00000536,70.00000387,33050.14634,30271.10369,21858.20795,1,1.60E-19,3.54E-10,3.34E-27,257.13141,2.59E-05,257.1314359,
70.00000588,70.00000539,70.00000389,33143.50833,30356.61527,21919.9543,1,1.60E-19,3.55E-10,3.34E-27,257.1314098,2.61E-05,257.1314359,
70.00000592,70.00000542,70.00000391,33236.87032,30442.12686,21981.70064,1,1.60E-19,3.56E-10,3.34E-27,257.1314097,2.62E-05,257.1314359,
70.00000595,70.00000545,70.00000393,33330.2323,30527.63844,22043.44698,1,1.60E-19,3.57E-10,3.34E-27,257.1314095,2.64E-05,257.1314359,
70.00000598,70.00000548,70.00000396,33423.59429,30613.15003,22105.19332,1,1.60E-19,3.58E-10,3.34E-27,257.1314094,2.65E-05,257.1314359,
70.00000602,70.00000551,70.00000398,33516.95628,30698.66162,22166.93966,1,1.60E-19,3.59E-10,3.34E-27,257.1314092,2.67E-05,257.1314359,
70.00000605,70.00000554,70.000004,33610.31827,30784.1732,22228.686,1,1.60E-19,3.60E-10,3.34E-27,257.1314091,2.68E-05,257.1314359,
70.00000608,70.00000557,70.00000402,33703.68026,30869.68479,22290.43234,1,1.60E-19,3.61E-10,3.34E-27,257.1314089,2.70E-05,257.1314359,
70.00000612,70.0000056,70.00000405,33797.04225,30955.19637,22352.17868,1,1.60E-19,3.62E-10,3.34E-27,257.1314088,2.71E-05,257.1314359,
70.00000615,70.00000563,70.00000407,33890.40424,31040.70796,22413.92503,1,1.60E-19,3.63E-10,3.34E-27,257.1314086,2.73E-05,257.1314359,
70.00000619,70.00000566,70.00000409,33983.76622,31126.21954,22475.67137,1,1.60E-19,3.64E-10,3.34E-27,257.1314085,2.74E-05,257.1314359,
70.00000622,70.0000057,70.00000411,34077.12821,31211.73113,22537.41771,1,1.60E-19,3.65E-10,3.34E-27,257.1314083,2.76E-05,257.1314359,
70.00000625,70.00000573,70.00000414,34170.4902,31297.24271,22599.16405,1,1.60E-19,3.66E-10,3.34E-27,257.1314082,2.77E-05,257.1314359,
70.00000629,70.00000576,70.00000416,34263.85219,31382.7543,22660.91039,1,1.60E-19,3.67E-10,3.34E-27,257.131408,2.79E-05,257.1314359,
70.00000632,70.00000579,70.00000418,34357.21418,31468.26588,22722.65673,1,1.60E-19,3.68E-10,3.34E-27,257.1314079,2.80E-05,257.1314359,
70.00000636,70.00000582,70.0000042,34450.57616,31553.77747,22784.40307,1,1.60E-19,3.69E-10,3.34E-27,257.1314077,2.82E-05,257.1314359,
70.00000639,70.00000585,70.00000423,34543.93815,31639.28905,22846.14941,1,1.60E-19,3.70E-10,3.34E-27,257.1314076,2.83E-05,257.1314359,
70.00000643,70.00000588,70.00000425,34637.30014,31724.80064,22907.89575,1,1.60E-19,3.71E-10,3.34E-27,257.1314074,2.85E-05,257.1314359,
70.00000646,70.00000592,70.00000427,34730.66213,31810.31222,22969.64209,1,1.60E-19,3.72E-10,3.34E-27,257.1314073,2.86E-05,257.1314359,
70.00000649,70.00000595,70.0000043,34824.02412,31895.82381,23031.38843,1,1.60E-19,3.73E-10,3.34E-27,257.1314071,2.88E-05,257.1314359,
70.00000653,70.00000598,70.00000432,34917.3861,31981.33539,23093.13477,1,1.60E-19,3.74E-10,3.34E-27,257.131407,2.90E-05,257.1314359,
70.00000656,70.00000601,70.00000434,35010.74809,32066.84698,23154.88111,1,1.60E-19,3.75E-10,3.34E-27,257.1314068,2.91E-05,257.1314359,
70.0000066,70.00000604,70.00000436,35104.11008,32152.35856,23216.62745,1,1.60E-19,3.76E-10,3.34E-27,257.1314066,2.93E-05,257.1314359,
70.00000663,70.00000608,70.00000439,35197.47207,32237.87014,23278.37379,1,1.60E-19,3.77E-10,3.34E-27,257.1314065,2.94E-05,257.1314359,
70.00000667,70.00000611,70.00000441,35290.83405,32323.38173,23340.12013,1,1.60E-19,3.78E-10,3.34E-27,257.1314063,2.96E-05,257.1314359,
70.00000671,70.00000614,70.00000443,35384.19604,32408.89331,23401.86647,1,1.60E-19,3.79E-10,3.34E-27,257.1314062,2.97E-05,257.1314359,
70.00000674,70.00000617,70.00000446,35477.55803,32494.4049,23463.61281,1,1.60E-19,3.80E-10,3.34E-27,257.131406,2.99E-05,257.1314359,
70.00000678,70.00000621,70.00000448,35570.92002,32579.91648,23525.35915,1,1.60E-19,3.81E-10,3.34E-27,257.1314059,3.01E-05,257.1314359,
70.00000681,70.00000624,70.00000451,35664.282,32665.42807,23587.10549,1,1.60E-19,3.82E-10,3.34E-27,257.1314057,3.02E-05,257.1314359,
70.00000685,70.00000627,70.00000453,35757.64399,32750.93965,23648.85183,1,1.60E-19,3.83E-10,3.34E-27,257.1314055,3.04E-05,257.1314359,
70.00000688,70.0000063,70.00000455,35851.00598,32836.45123,23710.59817,1,1.60E-19,3.84E-10,3.34E-27,257.1314054,3.05E-05,257.1314359,
70.00000692,70.00000634,70.00000458,35944.36796,32921.96282,23772.34451,1,1.60E-19,3.85E-10,3.34E-27,257.1314052,3.07E-05,257.1314359,
70.00000696,70.00000637,70.0000046,36037.72995,33007.4744,23834.09084,1,1.60E-19,3.86E-10,3.34E-27,257.1314051,3.08E-05,257.1314359,
70.00000699,70.0000064,70.00000462,36131.09194,33092.98599,23895.83718,1,1.60E-19,3.87E-10,3.34E-27,257.1314049,3.10E-05,257.1314359,
70.00000703,70.00000644,70.00000465,36224.45392,33178.49757,23957.58352,1,1.60E-19,3.88E-10,3.34E-27,257.1314047,3.12E-05,257.1314359,
70.00000706,70.00000647,70.00000467,36317.81591,33264.00915,24019.32986,1,1.60E-19,3.89E-10,3.34E-27,257.1314046,3.13E-05,257.1314359,
70.0000071,70.0000065,70.0000047,36411.1779,33349.52074,24081.0762,1,1.60E-19,3.90E-10,3.34E-27,257.1314044,3.15E-05,257.1314359,
70.00000714,70.00000654,70.00000472,36504.53988,33435.03232,24142.82254,1,1.60E-19,3.91E-10,3.34E-27,257.1314043,3.16E-05,257.1314359,
70.00000717,70.00000657,70.00000474,36597.90187,33520.54391,24204.56888,1,1.60E-19,3.92E-10,3.34E-27,257.1314041,3.18E-05,257.1314359,
70.00000721,70.0000066,70.00000477,36691.26386,33606.05549,24266.31522,1,1.60E-19,3.93E-10,3.34E-27,257.1314039,3.20E-05,257.1314359,
70.00000725,70.00000664,70.00000479,36784.62584,33691.56707,24328.06156,1,1.60E-19,3.94E-10,3.34E-27,257.1314038,3.21E-05,257.1314359,
70.00000728,70.00000667,70.00000482,36877.98783,33777.07866,24389.80789,1,1.60E-19,3.95E-10,3.34E-27,257.1314036,3.23E-05,257.1314359,
70.00000732,70.0000067,70.00000484,36971.34982,33862.59024,24451.55423,1,1.60E-19,3.96E-10,3.34E-27,257.1314034,3.25E-05,257.1314359,
70.00000736,70.00000674,70.00000487,37064.7118,33948.10182,24513.30057,1,1.60E-19,3.97E-10,3.34E-27,257.1314033,3.26E-05,257.1314359,
70.00000739,70.00000677,70.00000489,37158.07379,34033.61341,24575.04691,1,1.60E-19,3.98E-10,3.34E-27,257.1314031,3.28E-05,257.1314359,
70.00000743,70.00000681,70.00000492,37251.43578,34119.12499,24636.79325,1,1.60E-19,3.99E-10,3.34E-27,257.131403,3.30E-05,257.1314359,
70.00000747,70.00000684,70.00000494,37344.79776,34204.63657,24698.53958,1,1.60E-19,4.00E-10,3.34E-27,257.1314028,3.31E-05,257.1314359,
70.00000751,70.00000688,70.00000496,37438.15975,34290.14815,24760.28592,1,1.60E-19,4.01E-10,3.34E-27,257.1314026,3.33E-05,257.1314359,
70.00000754,70.00000691,70.00000499,37531.52173,34375.65974,24822.03226,1,1.60E-19,4.02E-10,3.34E-27,257.1314025,3.35E-05,257.1314359,
70.00000758,70.00000694,70.00000501,37624.88372,34461.17132,24883.7786,1,1.60E-19,4.03E-10,3.34E-27,257.1314023,3.36E-05,257.1314359,
70.00000762,70.00000698,70.00000504,37718.24571,34546.6829,24945.52494,1,1.60E-19,4.04E-10,3.34E-27,257.1314021,3.38E-05,257.1314359,
70.00000766,70.00000701,70.00000506,37811.60769,34632.19449,25007.27127,1,1.60E-19,4.05E-10,3.34E-27,257.131402,3.40E-05,257.1314359,
70.00000769,70.00000705,70.00000509,37904.96968,34717.70607,25069.01761,1,1.60E-19,4.06E-10,3.34E-27,257.1314018,3.41E-05,257.1314359,
70.00000773,70.00000708,70.00000511,37998.33166,34803.21765,25130.76395,1,1.60E-19,4.07E-10,3.34E-27,257.1314016,3.43E-05,257.1314359,
70.00000777,70.00000712,70.00000514,38091.69365,34888.72923,25192.51029,1,1.60E-19,4.08E-10,3.34E-27,257.1314015,3.45E-05,257.1314359,
70.00000781,70.00000715,70.00000516,38185.05563,34974.24082,25254.25662,1,1.60E-19,4.09E-10,3.34E-27,257.1314013,3.46E-05,257.1314359,
70.00000785,70.00000719,70.00000519,38278.41762,35059.7524,25316.00296,1,1.60E-19,4.10E-10,3.34E-27,257.1314011,3.48E-05,257.1314359,
70.00000789,70.00000722,70.00000522,38371.77961,35145.26398,25377.7493,1,1.60E-19,4.11E-10,3.34E-27,257.1314009,3.50E-05,257.1314359,
70.00000792,70.00000726,70.00000524,38465.14159,35230.77556,25439.49563,1,1.60E-19,4.12E-10,3.34E-27,257.1314008,3.51E-05,257.1314359,
70.00000796,70.00000729,70.00000527,38558.50358,35316.28715,25501.24197,1,1.60E-19,4.13E-10,3.34E-27,257.1314006,3.53E-05,257.1314359,
70.000008,70.00000733,70.00000529,38651.86556,35401.79873,25562.98831,1,1.60E-19,4.14E-10,3.34E-27,257.1314004,3.55E-05,257.1314359,
70.00000804,70.00000736,70.00000532,38745.22755,35487.31031,25624.73464,1,1.60E-19,4.15E-10,3.34E-27,257.1314003,3.57E-05,257.1314359,
70.00000808,70.0000074,70.00000534,38838.58953,35572.82189,25686.48098,1,1.60E-19,4.16E-10,3.34E-27,257.1314001,3.58E-05,257.1314359,
70.00000812,70.00000743,70.00000537,38931.95152,35658.33347,25748.22732,1,1.60E-19,4.17E-10,3.34E-27,257.1313999,3.60E-05,257.1314359,
70.00000816,70.00000747,70.00000539,39025.3135,35743.84506,25809.97365,1,1.60E-19,4.18E-10,3.34E-27,257.1313997,3.62E-05,257.1314359,
70.0000082,70.00000751,70.00000542,39118.67549,35829.35664,25871.71999,1,1.60E-19,4.19E-10,3.34E-27,257.1313996,3.63E-05,257.1314359,
70.00000823,70.00000754,70.00000545,39212.03747,35914.86822,25933.46633,1,1.60E-19,4.20E-10,3.34E-27,257.1313994,3.65E-05,257.1314359,
70.00000827,70.00000758,70.00000547,39305.39946,36000.3798,25995.21266,1,1.60E-19,4.21E-10,3.34E-27,257.1313992,3.67E-05,257.1314359,
70.00000831,70.00000761,70.0000055,39398.76144,36085.89138,26056.959,1,1.60E-19,4.22E-10,3.34E-27,257.131399,3.69E-05,257.1314359,
70.00000835,70.00000765,70.00000552,39492.12343,36171.40297,26118.70534,1,1.60E-19,4.23E-10,3.34E-27,257.1313989,3.70E-05,257.1314359,
70.00000839,70.00000769,70.00000555,39585.48541,36256.91455,26180.45167,1,1.60E-19,4.24E-10,3.34E-27,257.1313987,3.72E-05,257.1314359,
70.00000843,70.00000772,70.00000558,39678.84739,36342.42613,26242.19801,1,1.60E-19,4.25E-10,3.34E-27,257.1313985,3.74E-05,257.1314359,
70.00000847,70.00000776,70.0000056,39772.20938,36427.93771,26303.94434,1,1.60E-19,4.26E-10,3.34E-27,257.1313983,3.76E-05,257.1314359,
70.00000851,70.0000078,70.00000563,39865.57136,36513.44929,26365.69068,1,1.60E-19,4.27E-10,3.34E-27,257.1313982,3.77E-05,257.1314359,
70.00000855,70.00000783,70.00000566,39958.93335,36598.96087,26427.43701,1,1.60E-19,4.28E-10,3.34E-27,257.131398,3.79E-05,257.1314359,
70.00000859,70.00000787,70.00000568,40052.29533,36684.47245,26489.18335,1,1.60E-19,4.29E-10,3.34E-27,257.1313978,3.81E-05,257.1314359,
70.00000863,70.00000791,70.00000571,40145.65732,36769.98403,26550.92969,1,1.60E-19,4.30E-10,3.34E-27,257.1313976,3.83E-05,257.1314359,
70.00000867,70.00000794,70.00000574,40239.0193,36855.49562,26612.67602,1,1.60E-19,4.31E-10,3.34E-27,257.1313975,3.85E-05,257.1314359,
70.00000871,70.00000798,70.00000576,40332.38128,36941.0072,26674.42236,1,1.60E-19,4.32E-10,3.34E-27,257.1313973,3.86E-05,257.1314359,
70.00000875,70.00000802,70.00000579,40425.74327,37026.51878,26736.16869,1,1.60E-19,4.33E-10,3.34E-27,257.1313971,3.88E-05,257.1314359,
70.00000879,70.00000805,70.00000582,40519.10525,37112.03036,26797.91503,1,1.60E-19,4.34E-10,3.34E-27,257.1313969,3.90E-05,257.1314359,
70.00000883,70.00000809,70.00000584,40612.46724,37197.54194,26859.66136,1,1.60E-19,4.35E-10,3.34E-27,257.1313967,3.92E-05,257.1314359,
70.00000887,70.00000813,70.00000587,40705.82922,37283.05352,26921.4077,1,1.60E-19,4.36E-10,3.34E-27,257.1313966,3.94E-05,257.1314359,
70.00000891,70.00000817,70.0000059,40799.1912,37368.5651,26983.15403,1,1.60E-19,4.37E-10,3.34E-27,257.1313964,3.95E-05,257.1314359,
70.00000896,70.0000082,70.00000592,40892.55319,37454.07668,27044.90037,1,1.60E-19,4.38E-10,3.34E-27,257.1313962,3.97E-05,257.1314359,
70.000009,70.00000824,70.00000595,40985.91517,37539.58826,27106.6467,1,1.60E-19,4.39E-10,3.34E-27,257.131396,3.99E-05,257.1314359,
70.00000904,70.00000828,70.00000598,41079.27715,37625.09984,27168.39303,1,1.60E-19,4.40E-10,3.34E-27,257.1313958,4.01E-05,257.1314359,
70.00000908,70.00000832,70.000006,41172.63914,37710.61142,27230.13937,1,1.60E-19,4.41E-10,3.34E-27,257.1313957,4.03E-05,257.1314359,
70.00000912,70.00000835,70.00000603,41266.00112,37796.123,27291.8857,1,1.60E-19,4.42E-10,3.34E-27,257.1313955,4.04E-05,257.1314359,
70.00000916,70.00000839,70.00000606,41359.3631,37881.63458,27353.63204,1,1.60E-19,4.43E-10,3.34E-27,257.1313953,4.06E-05,257.1314359,
70.0000092,70.00000843,70.00000609,41452.72509,37967.14616,27415.37837,1,1.60E-19,4.44E-10,3.34E-27,257.1313951,4.08E-05,257.1314359,
70.00000924,70.00000847,70.00000611,41546.08707,38052.65774,27477.12471,1,1.60E-19,4.45E-10,3.34E-27,257.1313949,4.10E-05,257.1314359,
70.00000929,70.0000085,70.00000614,41639.44905,38138.16932,27538.87104,1,1.60E-19,4.46E-10,3.34E-27,257.1313947,4.12E-05,257.1314359,
70.00000933,70.00000854,70.00000617,41732.81104,38223.6809,27600.61737,1,1.60E-19,4.47E-10,3.34E-27,257.1313945,4.14E-05,257.1314359,
70.00000937,70.00000858,70.0000062,41826.17302,38309.19248,27662.36371,1,1.60E-19,4.48E-10,3.34E-27,257.1313944,4.16E-05,257.1314359,
70.00000941,70.00000862,70.00000622,41919.535,38394.70406,27724.11004,1,1.60E-19,4.49E-10,3.34E-27,257.1313942,4.17E-05,257.1314359,
70.00000945,70.00000866,70.00000625,42012.89699,38480.21564,27785.85637,1,1.60E-19,4.50E-10,3.34E-27,257.131394,4.19E-05,257.1314359,
70.00000949,70.0000087,70.00000628,42106.25897,38565.72722,27847.60271,1,1.60E-19,4.51E-10,3.34E-27,257.1313938,4.21E-05,257.1314359,
70.00000954,70.00000874,70.00000631,42199.62095,38651.2388,27909.34904,1,1.60E-19,4.52E-10,3.34E-27,257.1313936,4.23E-05,257.1314359,
70.00000958,70.00000877,70.00000634,42292.98293,38736.75038,27971.09538,1,1.60E-19,4.53E-10,3.34E-27,257.1313934,4.25E-05,257.1314359,
70.00000962,70.00000881,70.00000636,42386.34492,38822.26196,28032.84171,1,1.60E-19,4.54E-10,3.34E-27,257.1313932,4.27E-05,257.1314359,
70.00000966,70.00000885,70.00000639,42479.7069,38907.77354,28094.58804,1,1.60E-19,4.55E-10,3.34E-27,257.1313931,4.29E-05,257.1314359,
70.00000971,70.00000889,70.00000642,42573.06888,38993.28512,28156.33437,1,1.60E-19,4.56E-10,3.34E-27,257.1313929,4.30E-05,257.1314359,
70.00000975,70.00000893,70.00000645,42666.43086,39078.7967,28218.08071,1,1.60E-19,4.57E-10,3.34E-27,257.1313927,4.32E-05,257.1314359,
70.00000979,70.00000897,70.00000648,42759.79285,39164.30828,28279.82704,1,1.60E-19,4.58E-10,3.34E-27,257.1313925,4.34E-05,257.1314359,
70.00000983,70.00000901,70.0000065,42853.15483,39249.81986,28341.57337,1,1.60E-19,4.59E-10,3.34E-27,257.1313923,4.36E-05,257.1314359,
70.00000988,70.00000905,70.00000653,42946.51681,39335.33144,28403.31971,1,1.60E-19,4.60E-10,3.34E-27,257.1313921,4.38E-05,257.1314359,
70.00000992,70.00000909,70.00000656,43039.87879,39420.84302,28465.06604,1,1.60E-19,4.61E-10,3.34E-27,257.1313919,4.40E-05,257.1314359,
70.00000996,70.00000913,70.00000659,43133.24077,39506.35459,28526.81237,1,1.60E-19,4.62E-10,3.34E-27,257.1313917,4.42E-05,257.1314359,
70.00001001,70.00000917,70.00000662,43226.60276,39591.86617,28588.5587,1,1.60E-19,4.63E-10,3.34E-27,257.1313915,4.44E-05,257.1314359,
70.00001005,70.00000921,70.00000665,43319.96474,39677.37775,28650.30504,1,1.60E-19,4.64E-10,3.34E-27,257.1313913,4.46E-05,257.1314359,
70.00001009,70.00000924,70.00000668,43413.32672,39762.88933,28712.05137,1,1.60E-19,4.65E-10,3.34E-27,257.1313912,4.48E-05,257.1314359,
70.00001014,70.00000928,70.0000067,43506.6887,39848.40091,28773.7977,1,1.60E-19,4.66E-10,3.34E-27,257.131391,4.50E-05,257.1314359,
70.00001018,70.00000932,70.00000673,43600.05068,39933.91249,28835.54403,1,1.60E-19,4.67E-10,3.34E-27,257.1313908,4.51E-05,257.1314359,
70.00001022,70.00000936,70.00000676,43693.41266,40019.42407,28897.29036,1,1.60E-19,4.68E-10,3.34E-27,257.1313906,4.53E-05,257.1314359,
70.00001027,70.0000094,70.00000679,43786.77465,40104.93565,28959.0367,1,1.60E-19,4.69E-10,3.34E-27,257.1313904,4.55E-05,257.1314359,
70.00001031,70.00000944,70.00000682,43880.13663,40190.44722,29020.78303,1,1.60E-19,4.70E-10,3.34E-27,257.1313902,4.57E-05,257.1314359,
70.00001036,70.00000948,70.00000685,43973.49861,40275.9588,29082.52936,1,1.60E-19,4.71E-10,3.34E-27,257.13139,4.59E-05,257.1314359,
70.0000104,70.00000953,70.00000688,44066.86059,40361.47038,29144.27569,1,1.60E-19,4.72E-10,3.34E-27,257.1313898,4.61E-05,257.1314359,
70.00001044,70.00000957,70.00000691,44160.22257,40446.98196,29206.02202,1,1.60E-19,4.73E-10,3.34E-27,257.1313896,4.63E-05,257.1314359,
70.00001049,70.00000961,70.00000694,44253.58455,40532.49354,29267.76835,1,1.60E-19,4.74E-10,3.34E-27,257.1313894,4.65E-05,257.1314359,
70.00001053,70.00000965,70.00000697,44346.94653,40618.00511,29329.51468,1,1.60E-19,4.75E-10,3.34E-27,257.1313892,4.67E-05,257.1314359,
70.00001058,70.00000969,70.000007,44440.30851,40703.51669,29391.26102,1,1.60E-19,4.76E-10,3.34E-27,257.131389,4.69E-05,257.1314359,
70.00001062,70.00000973,70.00000702,44533.67049,40789.02827,29453.00735,1,1.60E-19,4.77E-10,3.34E-27,257.1313888,4.71E-05,257.1314359,
70.00001067,70.00000977,70.00000705,44627.03248,40874.53985,29514.75368,1,1.60E-19,4.78E-10,3.34E-27,257.1313886,4.73E-05,257.1314359,
70.00001071,70.00000981,70.00000708,44720.39446,40960.05143,29576.50001,1,1.60E-19,4.79E-10,3.34E-27,257.1313884,4.75E-05,257.1314359,
70.00001076,70.00000985,70.00000711,44813.75644,41045.563,29638.24634,1,1.60E-19,4.80E-10,3.34E-27,257.1313882,4.77E-05,257.1314359,
70.0000108,70.00000989,70.00000714,44907.11842,41131.07458,29699.99267,1,1.60E-19,4.81E-10,3.34E-27,257.131388,4.79E-05,257.1314359,
70.00001085,70.00000993,70.00000717,45000.4804,41216.58616,29761.739,1,1.60E-19,4.82E-10,3.34E-27,257.1313878,4.81E-05,257.1314359,
70.00001089,70.00000997,70.0000072,45093.84238,41302.09773,29823.48533,1,1.60E-19,4.83E-10,3.34E-27,257.1313876,4.83E-05,257.1314359,
70.00001094,70.00001002,70.00000723,45187.20436,41387.60931,29885.23166,1,1.60E-19,4.84E-10,3.34E-27,257.1313874,4.85E-05,257.1314359,
70.00001098,70.00001006,70.00000726,45280.56634,41473.12089,29946.97799,1,1.60E-19,4.85E-10,3.34E-27,257.1313872,4.87E-05,257.1314359,
70.00001103,70.0000101,70.00000729,45373.92832,41558.63247,30008.72432,1,1.60E-19,4.86E-10,3.34E-27,257.131387,4.89E-05,257.1314359,
70.00001107,70.00001014,70.00000732,45467.2903,41644.14404,30070.47065,1,1.60E-19,4.87E-10,3.34E-27,257.1313868,4.91E-05,257.1314359,
70.00001112,70.00001018,70.00000735,45560.65228,41729.65562,30132.21698,1,1.60E-19,4.88E-10,3.34E-27,257.1313866,4.93E-05,257.1314359,
70.00001116,70.00001022,70.00000738,45654.01426,41815.1672,30193.96331,1,1.60E-19,4.89E-10,3.34E-27,257.1313864,4.95E-05,257.1314359,
70.00001121,70.00001027,70.00000741,45747.37624,41900.67877,30255.70964,1,1.60E-19,4.90E-10,3.34E-27,257.1313862,4.97E-05,257.1314359,
70.00001125,70.00001031,70.00000744,45840.73822,41986.19035,30317.45597,1,1.60E-19,4.91E-10,3.34E-27,257.131386,4.99E-05,257.1314359,
70.0000113,70.00001035,70.00000747,45934.1002,42071.70193,30379.2023,1,1.60E-19,4.92E-10,3.34E-27,257.1313858,5.01E-05,257.1314359,
70.00001135,70.00001039,70.0000075,46027.46218,42157.2135,30440.94863,1,1.60E-19,4.93E-10,3.34E-27,257.1313856,5.03E-05,257.1314359,
70.00001139,70.00001043,70.00000753,46120.82416,42242.72508,30502.69496,1,1.60E-19,4.94E-10,3.34E-27,257.1313854,5.05E-05,257.1314359,
70.00001144,70.00001048,70.00000756,46214.18614,42328.23666,30564.44129,1,1.60E-19,4.95E-10,3.34E-27,257.1313852,5.07E-05,257.1314359,
70.00001148,70.00001052,70.0000076,46307.54812,42413.74823,30626.18762,1,1.60E-19,4.96E-10,3.34E-27,257.131385,5.09E-05,257.1314359,
70.00001153,70.00001056,70.00000763,46400.9101,42499.25981,30687.93395,1,1.60E-19,4.97E-10,3.34E-27,257.1313848,5.11E-05,257.1314359,
70.00001158,70.0000106,70.00000766,46494.27208,42584.77139,30749.68028,1,1.60E-19,4.98E-10,3.34E-27,257.1313846,5.13E-05,257.1314359,
70.00001162,70.00001065,70.00000769,46587.63405,42670.28296,30811.4266,1,1.60E-19,4.99E-10,3.34E-27,257.1313844,5.15E-05,257.1314359,
70.00001167,70.00001069,70.00000772,46680.99603,42755.79454,30873.17293,1,1.60E-19,5.00E-10,3.34E-27,257.1313842,5.18E-05,257.1314359,
70.00001172,70.00001073,70.00000775,46774.35801,42841.30611,30934.91926,1,1.60E-19,5.01E-10,3.34E-27,257.131384,5.20E-05,257.1314359,
70.00001176,70.00001077,70.00000778,46867.71999,42926.81769,30996.66559,1,1.60E-19,5.02E-10,3.34E-27,257.1313837,5.22E-05,257.1314359,
70.00001181,70.00001082,70.00000781,46961.08197,43012.32927,31058.41192,1,1.60E-19,5.03E-10,3.34E-27,257.1313835,5.24E-05,257.1314359,
70.00001186,70.00001086,70.00000784,47054.44395,43097.84084,31120.15825,1,1.60E-19,5.04E-10,3.34E-27,257.1313833,5.26E-05,257.1314359,
70.0000119,70.0000109,70.00000787,47147.80593,43183.35242,31181.90458,1,1.60E-19,5.05E-10,3.34E-27,257.1313831,5.28E-05,257.1314359,
70.00001195,70.00001095,70.0000079,47241.16791,43268.86399,31243.6509,1,1.60E-19,5.06E-10,3.34E-27,257.1313829,5.30E-05,257.1314359,
70.000012,70.00001099,70.00000794,47334.52989,43354.37557,31305.39723,1,1.60E-19,5.07E-10,3.34E-27,257.1313827,5.32E-05,257.1314359,
70.00001205,70.00001103,70.00000797,47427.89186,43439.88714,31367.14356,1,1.60E-19,5.08E-10,3.34E-27,257.1313825,5.34E-05,257.1314359,
70.00001209,70.00001108,70.000008,47521.25384,43525.39872,31428.88989,1,1.60E-19,5.09E-10,3.34E-27,257.1313823,5.36E-05,257.1314359,
70.00001214,70.00001112,70.00000803,47614.61582,43610.91029,31490.63622,1,1.60E-19,5.10E-10,3.34E-27,257.1313821,5.38E-05,257.1314359,
70.00001219,70.00001116,70.00000806,47707.9778,43696.42187,31552.38254,1,1.60E-19,5.11E-10,3.34E-27,257.1313819,5.41E-05,257.1314359,
70.00001224,70.00001121,70.00000809,47801.33978,43781.93344,31614.12887,1,1.60E-19,5.12E-10,3.34E-27,257.1313816,5.43E-05,257.1314359,
70.00001228,70.00001125,70.00000812,47894.70175,43867.44502,31675.8752,1,1.60E-19,5.13E-10,3.34E-27,257.1313814,5.45E-05,257.1314359,
70.00001233,70.0000113,70.00000816,47988.06373,43952.95659,31737.62152,1,1.60E-19,5.14E-10,3.34E-27,257.1313812,5.47E-05,257.1314359,
70.00001238,70.00001134,70.00000819,48081.42571,44038.46817,31799.36785,1,1.60E-19,5.15E-10,3.34E-27,257.131381,5.49E-05,257.1314359,
70.00001243,70.00001138,70.00000822,48174.78769,44123.97974,31861.11418,1,1.60E-19,5.16E-10,3.34E-27,257.1313808,5.51E-05,257.1314359,
70.00001248,70.00001143,70.00000825,48268.14967,44209.49132,31922.86051,1,1.60E-19,5.17E-10,3.34E-27,257.1313806,5.53E-05,257.1314359,
70.00001253,70.00001147,70.00000828,48361.51164,44295.00289,31984.60683,1,1.60E-19,5.18E-10,3.34E-27,257.1313804,5.55E-05,257.1314359,
70.00001257,70.00001152,70.00000832,48454.87362,44380.51447,32046.35316,1,1.60E-19,5.19E-10,3.34E-27,257.1313801,5.58E-05,257.1314359,
70.00001262,70.00001156,70.00000835,48548.2356,44466.02604,32108.09949,1,1.60E-19,5.20E-10,3.34E-27,257.1313799,5.60E-05,257.1314359,
70.00001267,70.00001161,70.00000838,48641.59758,44551.53762,32169.84581,1,1.60E-19,5.21E-10,3.34E-27,257.1313797,5.62E-05,257.1314359,
70.00001272,70.00001165,70.00000841,48734.95955,44637.04919,32231.59214,1,1.60E-19,5.22E-10,3.34E-27,257.1313795,5.64E-05,257.1314359,
70.00001277,70.00001169,70.00000844,48828.32153,44722.56077,32293.33847,1,1.60E-19,5.23E-10,3.34E-27,257.1313793,5.66E-05,257.1314359,
70.00001282,70.00001174,70.00000848,48921.68351,44808.07234,32355.08479,1,1.60E-19,5.24E-10,3.34E-27,257.1313791,5.68E-05,257.1314359,
70.00001287,70.00001178,70.00000851,49015.04549,44893.58391,32416.83112,1,1.60E-19,5.25E-10,3.34E-27,257.1313789,5.71E-05,257.1314359,
70.00001292,70.00001183,70.00000854,49108.40746,44979.09549,32478.57744,1,1.60E-19,5.26E-10,3.34E-27,257.1313786,5.73E-05,257.1314359,
