X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,0.000179538
-21.07553651,-10.77978488,-27.15974099,2.98E+08,-2.12E+08,-5.30E+07,1,1.60E-19,8.20E-08,3.34E-27,-19227.31291,1425.073927,-17802.23898,
-21.04559955,-10.80093337,-27.16493825,3.01E+08,-2.11E+08,-5.10E+07,1,1.60E-19,8.21E-08,3.34E-27,-19237.16115,1434.922165,-17802.23898,
-21.01538001,-10.82195494,-27.16993122,3.04E+08,-2.10E+08,-4.89E+07,1,1.60E-19,8.22E-08,3.34E-27,-19247.27265,1445.033665,-17802.23898,
-20.98487796,-10.84284917,-27.17471973,3.06E+08,-2.08E+08,-4.69E+07,1,1.60E-19,8.23E-08,3.34E-27,-19257.64785,1455.40887,-17802.23898,
-20.95409348,-10.86361569,-27.1793036,3.09E+08,-2.07E+08,-4.48E+07,1,1.60E-19,8.24E-08,3.34E-27,-19268.28722,1466.048237,-17802.23898,
-20.92302664,-10.88425407,-27.18368266,3.12E+08,-2.06E+08,-4.28E+07,1,1.60E-19,8.25E-08,3.34E-27,-19279.19122,1476.952234,-17802.23898,
-20.89167751,-10.90476393,-27.18785672,3.15E+08,-2.04E+08,-4.07E+07,1,1.60E-19,8.26E-08,3.34E-27,-19290.36033,1488.121346,-17802.23898,
-20.86004614,-10.92514484,-27.19182559,3.18E+08,-2.03E+08,-3.87E+07,1,1.60E-19,8.27E-08,3.34E-27,-19301.79505,1499.55607,-17802.23898,
-20.82813261,-10.94539642,-27.19558908,3.21E+08,-2.02E+08,-3.66E+07,1,1.60E-19,8.28E-08,3.34E-27,-19313.4959,1511.256918,-17802.23898,
-20.79593697,-10.96551824,-27.19914699,3.23E+08,-2.01E+08,-3.46E+07,1,1.60E-19,8.29E-08,3.34E-27,-19325.4634,1523.224414,-17802.23898,
-20.76345929,-10.98550989,-27.20249913,3.26E+08,-1.99E+08,-3.25E+07,1,1.60E-19,8.30E-08,3.34E-27,-19337.69808,1535.459098,-17802.23898,
-20.73069961,-11.00537097,-27.20564529,3.29E+08,-1.98E+08,-3.04E+07,1,1.60E-19,8.31E-08,3.34E-27,-19350.20051,1547.961524,-17802.23898,
-20.69765799,-11.02510106,-27.20858526,3.32E+08,-1.97E+08,-2.84E+07,1,1.60E-19,8.32E-08,3.34E-27,-19362.97124,1560.73226,-17802.23898,
-20.66433448,-11.04469973,-27.21131884,3.35E+08,-1.95E+08,-2.63E+07,1,1.60E-19,8.33E-08,3.34E-27,-19376.01087,1573.771887,-17802.23898,
-20.63072913,-11.06416658,-27.2138458,3.37E+08,-1.94E+08,-2.42E+07,1,1.60E-19,8.34E-08,3.34E-27,-19389.31998,1587.081003,-17802.23898,
-20.59684199,-11.08350118,-27.21616593,3.40E+08,-1.93E+08,-2.22E+07,1,1.60E-19,8.35E-08,3.34E-27,-19402.8992,1600.660218,-17802.23898,
-20.5626731,-11.1027031,-27.218279,3.43E+08,-1.91E+08,-2.01E+07,1,1.60E-19,8.36E-08,3.34E-27,-19416.74914,1614.510158,-17802.23898,
-20.5282225,-11.12177193,-27.22018479,3.46E+08,-1.90E+08,-1.80E+07,1,1.60E-19,8.37E-08,3.34E-27,-19430.87044,1628.631462,-17802.23898,
-20.49349023,-11.14070724,-27.22188307,3.49E+08,-1.89E+08,-1.59E+07,1,1.60E-19,8.38E-08,3.34E-27,-19445.26377,1643.024785,-17802.23898,
-20.45847633,-11.15950859,-27.2233736,3.52E+08,-1.87E+08,-1.39E+07,1,1.60E-19,8.39E-08,3.34E-27,-19459.92978,1657.690797,-17802.23898,
-20.42318083,-11.17817555,-27.22465613,3.54E+08,-1.86E+08,-1.18E+07,1,1.60E-19,8.40E-08,3.34E-27,-19474.86916,1672.630182,-17802.23898,
-20.38760377,-11.1967077,-27.22573043,3.57E+08,-1.85E+08,-9701027.586,1,1.60E-19,8.41E-08,3.34E-27,-19490.08262,1687.843639,-17802.23898,
-20.35174518,-11.2151046,-27.22659625,3.60E+08,-1.83E+08,-7614955.597,1,1.60E-19,8.42E-08,3.34E-27,-19505.57086,1703.331882,-17802.23898,
-20.31560508,-11.23336581,-27.22725334,3.63E+08,-1.82E+08,-5526341.176,1,1.60E-19,8.43E-08,3.34E-27,-19521.33462,1719.095641,-17802.23898,
-20.27918349,-11.25149088,-27.22770144,3.66E+08,-1.81E+08,-3435142.181,1,1.60E-19,8.44E-08,3.34E-27,-19537.37464,1735.135659,-17802.23898,
-20.24248046,-11.26947939,-27.22794028,3.68E+08,-1.79E+08,-1341316.211,1,1.60E-19,8.45E-08,3.34E-27,-19553.69168,1751.452697,-17802.23898,
-20.20549598,-11.28733087,-27.22796961,3.71E+08,-1.78E+08,755179.3905,1,1.60E-19,8.46E-08,3.34E-27,-19570.28651,1768.04753,-17802.23898,
-20.16823009,-11.3050449,-27.22778916,3.74E+08,-1.76E+08,2854387.548,1,1.60E-19,8.47E-08,3.34E-27,-19587.15993,1784.920948,-17802.23898,
-20.1306828,-11.32262101,-27.22739864,3.77E+08,-1.75E+08,4956351.455,1,1.60E-19,8.48E-08,3.34E-27,-19604.31274,1802.073758,-17802.23898,
-20.09285412,-11.34005876,-27.22679779,3.80E+08,-1.74E+08,7061114.581,1,1.60E-19,8.49E-08,3.34E-27,-19621.74576,1819.506782,-17802.23898,
-20.05474407,-11.35735769,-27.22598632,3.83E+08,-1.72E+08,9168720.677,1,1.60E-19,8.50E-08,3.34E-27,-19639.45984,1837.220856,-17802.23898,
-20.01635266,-11.37451735,-27.22496395,3.85E+08,-1.71E+08,1.13E+07,1,1.60E-19,8.51E-08,3.34E-27,-19657.45582,1855.216836,-17802.23898,
-19.97767989,-11.39153728,-27.22373038,3.88E+08,-1.69E+08,1.34E+07,1,1.60E-19,8.52E-08,3.34E-27,-19675.73457,1873.49559,-17802.23898,
-19.93872577,-11.40841702,-27.22228532,3.91E+08,-1.68E+08,1.55E+07,1,1.60E-19,8.53E-08,3.34E-27,-19694.29699,1892.058004,-17802.23898,
-19.8994903,-11.42515611,-27.22062848,3.94E+08,-1.67E+08,1.76E+07,1,1.60E-19,8.54E-08,3.34E-27,-19713.14396,1910.90498,-17802.23898,
-19.8599735,-11.44175408,-27.21875953,3.97E+08,-1.65E+08,1.98E+07,1,1.60E-19,8.55E-08,3.34E-27,-19732.27642,1930.037437,-17802.23898,
-19.82017534,-11.45821046,-27.21667818,3.99E+08,-1.64E+08,2.19E+07,1,1.60E-19,8.56E-08,3.34E-27,-19751.69529,1949.45631,-17802.23898,
-19.78009584,-11.47452478,-27.21438412,4.02E+08,-1.62E+08,2.40E+07,1,1.60E-19,8.57E-08,3.34E-27,-19771.40153,1969.162549,-17802.23898,
-19.73973498,-11.49069657,-27.21187701,4.05E+08,-1.61E+08,2.61E+07,1,1.60E-19,8.58E-08,3.34E-27,-19791.39611,1989.157124,-17802.23898,
-19.69909276,-11.50672536,-27.20915655,4.08E+08,-1.60E+08,2.83E+07,1,1.60E-19,8.59E-08,3.34E-27,-19811.68,2009.441019,-17802.23898,
-19.65816918,-11.52261066,-27.20622241,4.11E+08,-1.58E+08,3.04E+07,1,1.60E-19,8.60E-08,3.34E-27,-19832.25422,2030.015237,-17802.23898,
-19.61696421,-11.538352,-27.20307425,4.13E+08,-1.57E+08,3.26E+07,1,1.60E-19,8.61E-08,3.34E-27,-19853.11978,2050.880796,-17802.23898,
-19.57547785,-11.55394888,-27.19971173,4.16E+08,-1.55E+08,3.47E+07,1,1.60E-19,8.62E-08,3.34E-27,-19874.27772,2072.038734,-17802.23898,
-19.53371007,-11.56940084,-27.19613452,4.19E+08,-1.54E+08,3.68E+07,1,1.60E-19,8.63E-08,3.34E-27,-19895.72909,2093.490104,-17802.23898,
-19.49166087,-11.58470737,-27.19234226,4.22E+08,-1.52E+08,3.90E+07,1,1.60E-19,8.64E-08,3.34E-27,-19917.47496,2115.235978,-17802.23898,
-19.44933022,-11.59986799,-27.18833461,4.25E+08,-1.51E+08,4.12E+07,1,1.60E-19,8.65E-08,3.34E-27,-19939.51643,2137.277445,-17802.23898,
-19.4067181,-11.6148822,-27.18411121,4.28E+08,-1.49E+08,4.33E+07,1,1.60E-19,8.66E-08,3.34E-27,-19961.85459,2159.615613,-17802.23898,
-19.36382449,-11.6297495,-27.1796717,4.30E+08,-1.48E+08,4.55E+07,1,1.60E-19,8.67E-08,3.34E-27,-19984.49059,2182.251606,-17802.23898,
-19.32064935,-11.6444694,-27.17501571,4.33E+08,-1.46E+08,4.76E+07,1,1.60E-19,8.68E-08,3.34E-27,-20007.42555,2205.186567,-17802.23898,
-19.27719267,-11.65904139,-27.17014288,4.36E+08,-1.45E+08,4.98E+07,1,1.60E-19,8.69E-08,3.34E-27,-20030.66064,2228.42166,-17802.23898,
-19.23345441,-11.67346496,-27.16505282,4.39E+08,-1.43E+08,5.20E+07,1,1.60E-19,8.70E-08,3.34E-27,-20054.19704,2251.958062,-17802.23898,
-19.18943455,-11.68773962,-27.15974515,4.42E+08,-1.42E+08,5.42E+07,1,1.60E-19,8.71E-08,3.34E-27,-20078.03596,2275.796974,-17802.23898,
-19.14513303,-11.70186484,-27.1542195,4.44E+08,-1.41E+08,5.63E+07,1,1.60E-19,8.72E-08,3.34E-27,-20102.17859,2299.939613,-17802.23898,
-19.10054984,-11.71584012,-27.14847546,4.47E+08,-1.39E+08,5.85E+07,1,1.60E-19,8.73E-08,3.34E-27,-20126.6262,2324.387216,-17802.23898,
-19.05568493,-11.72966493,-27.14251264,4.50E+08,-1.37E+08,6.07E+07,1,1.60E-19,8.74E-08,3.34E-27,-20151.38002,2349.141037,-17802.23898,
-19.01053826,-11.74333875,-27.13633063,4.53E+08,-1.36E+08,6.29E+07,1,1.60E-19,8.75E-08,3.34E-27,-20176.44134,2374.202354,-17802.23898,
-18.9651098,-11.75686107,-27.12992904,4.56E+08,-1.34E+08,6.51E+07,1,1.60E-19,8.76E-08,3.34E-27,-20201.81144,2399.57246,-17802.23898,
-18.91939949,-11.77023136,-27.12330745,4.59E+08,-1.33E+08,6.73E+07,1,1.60E-19,8.77E-08,3.34E-27,-20227.49165,2425.252669,-17802.23898,
-18.87340728,-11.78344908,-27.11646544,4.61E+08,-1.31E+08,6.95E+07,1,1.60E-19,8.78E-08,3.34E-27,-20253.4833,2451.244316,-17802.23898,
-18.82713315,-11.79651371,-27.10940258,4.64E+08,-1.30E+08,7.17E+07,1,1.60E-19,8.79E-08,3.34E-27,-20279.78774,2477.548755,-17802.23898,
-18.78057702,-11.80942471,-27.10211845,4.67E+08,-1.28E+08,7.39E+07,1,1.60E-19,8.80E-08,3.34E-27,-20306.40634,2504.167362,-17802.23898,
-18.73373886,-11.82218153,-27.09461262,4.70E+08,-1.27E+08,7.62E+07,1,1.60E-19,8.81E-08,3.34E-27,-20333.34051,2531.101531,-17802.23898,
-18.6866186,-11.83478365,-27.08688464,4.73E+08,-1.25E+08,7.84E+07,1,1.60E-19,8.82E-08,3.34E-27,-20360.59166,2558.352677,-17802.23898,
-18.6392162,-11.84723051,-27.07893406,4.75E+08,-1.24E+08,8.06E+07,1,1.60E-19,8.83E-08,3.34E-27,-20388.16122,2585.922239,-17802.23898,
-18.5915316,-11.85952156,-27.07076044,4.78E+08,-1.22E+08,8.29E+07,1,1.60E-19,8.84E-08,3.34E-27,-20416.05066,2613.811674,-17802.23898,
-18.54356473,-11.87165625,-27.06236332,4.81E+08,-1.21E+08,8.51E+07,1,1.60E-19,8.85E-08,3.34E-27,-20444.26144,2642.022461,-17802.23898,
-18.49531553,-11.88363403,-27.05374224,4.84E+08,-1.19E+08,8.73E+07,1,1.60E-19,8.86E-08,3.34E-27,-20472.79508,2670.556101,-17802.23898,
-18.44678395,-11.89545434,-27.04489672,4.87E+08,-1.17E+08,8.96E+07,1,1.60E-19,8.87E-08,3.34E-27,-20501.6531,2699.414117,-17802.23898,
-18.39796992,-11.90711662,-27.03582629,4.90E+08,-1.16E+08,9.18E+07,1,1.60E-19,8.88E-08,3.34E-27,-20530.83703,2728.598052,-17802.23898,
-18.34887337,-11.91862029,-27.02653048,4.92E+08,-1.14E+08,9.41E+07,1,1.60E-19,8.89E-08,3.34E-27,-20560.34846,2758.109475,-17802.23898,
-18.29949423,-11.9299648,-27.01700878,4.95E+08,-1.13E+08,9.63E+07,1,1.60E-19,8.90E-08,3.34E-27,-20590.18896,2787.949975,-17802.23898,
-18.24983244,-11.94114957,-27.00726072,4.98E+08,-1.11E+08,9.86E+07,1,1.60E-19,8.91E-08,3.34E-27,-20620.36014,2818.121163,-17802.23898,
-18.19988792,-11.95217402,-26.99728579,5.01E+08,-1.09E+08,1.01E+08,1,1.60E-19,8.92E-08,3.34E-27,-20650.86366,2848.624674,-17802.23898,
-18.1496606,-11.96303758,-26.98708349,5.04E+08,-1.08E+08,1.03E+08,1,1.60E-19,8.93E-08,3.34E-27,-20681.70115,2879.462167,-17802.23898,
-18.0991504,-11.97373965,-26.9766533,5.07E+08,-1.06E+08,1.05E+08,1,1.60E-19,8.94E-08,3.34E-27,-20712.87431,2910.635324,-17802.23898,
-18.04835725,-11.98427966,-26.96599471,5.09E+08,-1.05E+08,1.08E+08,1,1.60E-19,8.95E-08,3.34E-27,-20744.38483,2942.14585,-17802.23898,
-17.99728107,-11.99465701,-26.95510719,5.12E+08,-1.03E+08,1.10E+08,1,1.60E-19,8.96E-08,3.34E-27,-20776.23446,2973.995474,-17802.23898,
-17.94592178,-12.00487111,-26.94399022,5.15E+08,-1.01E+08,1.12E+08,1,1.60E-19,8.97E-08,3.34E-27,-20808.42493,3006.18595,-17802.23898,
-17.8942793,-12.01492136,-26.93264324,5.18E+08,-9.97E+07,1.15E+08,1,1.60E-19,8.98E-08,3.34E-27,-20840.95804,3038.719057,-17802.23898,
-17.84235354,-12.02480716,-26.92106573,5.21E+08,-9.80E+07,1.17E+08,1,1.60E-19,8.99E-08,3.34E-27,-20873.83558,3071.596597,-17802.23898,
-17.79014441,-12.0345279,-26.90925713,5.24E+08,-9.64E+07,1.19E+08,1,1.60E-19,9.00E-08,3.34E-27,-20907.05938,3104.820398,-17802.23898,
-17.73765184,-12.04408298,-26.89721688,5.26E+08,-9.47E+07,1.22E+08,1,1.60E-19,9.01E-08,3.34E-27,-20940.6313,3138.392315,-17802.23898,
-17.68487574,-12.05347177,-26.88494441,5.29E+08,-9.31E+07,1.24E+08,1,1.60E-19,9.02E-08,3.34E-27,-20974.55321,3172.314227,-17802.23898,
-17.63181601,-12.06269367,-26.87243916,5.32E+08,-9.14E+07,1.26E+08,1,1.60E-19,9.03E-08,3.34E-27,-21008.82702,3206.588038,-17802.23898,
-17.57847256,-12.07174804,-26.85970055,5.35E+08,-8.97E+07,1.29E+08,1,1.60E-19,9.04E-08,3.34E-27,-21043.45466,3241.21568,-17802.23898,
-17.5248453,-12.08063427,-26.846728,5.38E+08,-8.80E+07,1.31E+08,1,1.60E-19,9.05E-08,3.34E-27,-21078.43809,3276.199112,-17802.23898,
-17.47093414,-12.08935172,-26.8335209,5.41E+08,-8.63E+07,1.33E+08,1,1.60E-19,9.06E-08,3.34E-27,-21113.7793,3311.540318,-17802.23898,
-17.41673897,-12.09789976,-26.82007866,5.43E+08,-8.46E+07,1.36E+08,1,1.60E-19,9.07E-08,3.34E-27,-21149.48029,3347.241311,-17802.23898,
-17.36225971,-12.10627775,-26.80640068,5.46E+08,-8.29E+07,1.38E+08,1,1.60E-19,9.08E-08,3.34E-27,-21185.54311,3383.304131,-17802.23898,
-17.30749626,-12.11448506,-26.79248634,5.49E+08,-8.12E+07,1.40E+08,1,1.60E-19,9.09E-08,3.34E-27,-21221.96983,3419.730846,-17802.23898,
-17.25244851,-12.12252102,-26.77833501,5.52E+08,-7.95E+07,1.43E+08,1,1.60E-19,9.10E-08,3.34E-27,-21258.76253,3456.523551,-17802.23898,
-17.19711636,-12.130385,-26.76394607,5.55E+08,-7.78E+07,1.45E+08,1,1.60E-19,9.11E-08,3.34E-27,-21295.92335,3493.684372,-17802.23898,
-17.14149971,-12.13807633,-26.74931888,5.58E+08,-7.60E+07,1.47E+08,1,1.60E-19,9.12E-08,3.34E-27,-21333.45444,3531.215463,-17802.23898,
-17.08559845,-12.14559436,-26.7344528,5.60E+08,-7.43E+07,1.50E+08,1,1.60E-19,9.13E-08,3.34E-27,-21371.35799,3569.119005,-17802.23898,
-17.02941249,-12.15293843,-26.71934718,5.63E+08,-7.26E+07,1.52E+08,1,1.60E-19,9.14E-08,3.34E-27,-21409.63619,3607.397213,-17802.23898,
-16.97294171,-12.16010785,-26.70400134,5.66E+08,-7.08E+07,1.55E+08,1,1.60E-19,9.15E-08,3.34E-27,-21448.29131,3646.052329,-17802.23898,
-16.916186,-12.16710197,-26.68841463,5.69E+08,-6.91E+07,1.57E+08,1,1.60E-19,9.16E-08,3.34E-27,-21487.32561,3685.086626,-17802.23898,
-16.85914526,-12.1739201,-26.67258637,5.72E+08,-6.73E+07,1.59E+08,1,1.60E-19,9.17E-08,3.34E-27,-21526.74139,3724.502407,-17802.23898,
-16.80181938,-12.18056156,-26.65651587,5.75E+08,-6.55E+07,1.62E+08,1,1.60E-19,9.18E-08,3.34E-27,-21566.54099,3764.30201,-17802.23898,
-16.74420824,-12.18702566,-26.64020244,5.78E+08,-6.38E+07,1.64E+08,1,1.60E-19,9.19E-08,3.34E-27,-21606.72678,3804.4878,-17802.23898,
-16.68631173,-12.19331172,-26.62364538,5.80E+08,-6.20E+07,1.67E+08,1,1.60E-19,9.20E-08,3.34E-27,-21647.30116,3845.062177,-17802.23898,
-16.62812973,-12.19941902,-26.60684398,5.83E+08,-6.02E+07,1.69E+08,1,1.60E-19,9.21E-08,3.34E-27,-21688.26655,3886.027572,-17802.23898,
-16.56966214,-12.20534688,-26.58979752,5.86E+08,-5.84E+07,1.72E+08,1,1.60E-19,9.22E-08,3.34E-27,-21729.62543,3927.386449,-17802.23898,
-16.51090884,-12.21109459,-26.57250527,5.89E+08,-5.66E+07,1.74E+08,1,1.60E-19,9.23E-08,3.34E-27,-21771.38029,3969.141307,-17802.23898,
-16.45186971,-12.21666143,-26.5549665,5.92E+08,-5.48E+07,1.77E+08,1,1.60E-19,9.24E-08,3.34E-27,-21813.53366,4011.294677,-17802.23898,
-16.39254462,-12.22204668,-26.53718045,5.95E+08,-5.29E+07,1.79E+08,1,1.60E-19,9.25E-08,3.34E-27,-21856.08811,4053.849125,-17802.23898,
-16.33293347,-12.22724964,-26.51914639,5.98E+08,-5.11E+07,1.82E+08,1,1.60E-19,9.26E-08,3.34E-27,-21899.04623,4096.807251,-17802.23898,
-16.27303613,-12.23226956,-26.50086354,6.00E+08,-4.93E+07,1.84E+08,1,1.60E-19,9.27E-08,3.34E-27,-21942.41067,4140.17169,-17802.23898,
-16.21285248,-12.23710572,-26.48233112,6.03E+08,-4.74E+07,1.87E+08,1,1.60E-19,9.28E-08,3.34E-27,-21986.1841,4183.945115,-17802.23898,
-16.15238241,-12.24175738,-26.46354837,6.06E+08,-4.56E+07,1.89E+08,1,1.60E-19,9.29E-08,3.34E-27,-22030.36921,4228.130232,-17802.23898,
-16.09162578,-12.2462238,-26.44451448,6.09E+08,-4.37E+07,1.92E+08,1,1.60E-19,9.30E-08,3.34E-27,-22074.96877,4272.729786,-17802.23898,
-16.03058247,-12.25050423,-26.42522866,6.12E+08,-4.19E+07,1.94E+08,1,1.60E-19,9.31E-08,3.34E-27,-22119.98554,4317.746557,-17802.23898,
-15.96925237,-12.25459792,-26.40569009,6.15E+08,-4.00E+07,1.97E+08,1,1.60E-19,9.32E-08,3.34E-27,-22165.42235,4363.183365,-17802.23898,
-15.90763534,-12.2585041,-26.38589795,6.18E+08,-3.81E+07,1.99E+08,1,1.60E-19,9.33E-08,3.34E-27,-22211.28205,4409.043066,-17802.23898,
-15.84573126,-12.26222202,-26.36585142,6.20E+08,-3.62E+07,2.02E+08,1,1.60E-19,9.34E-08,3.34E-27,-22257.56754,4455.328555,-17802.23898,
-15.78354001,-12.2657509,-26.34554965,6.23E+08,-3.43E+07,2.04E+08,1,1.60E-19,9.35E-08,3.34E-27,-22304.28175,4502.042768,-17802.23898,
-15.72106146,-12.26908997,-26.32499178,6.26E+08,-3.24E+07,2.07E+08,1,1.60E-19,9.36E-08,3.34E-27,-22351.42766,4549.18868,-17802.23898,
-15.65829548,-12.27223845,-26.30417696,6.29E+08,-3.05E+07,2.09E+08,1,1.60E-19,9.37E-08,3.34E-27,-22399.00829,4596.769303,-17802.23898,
-15.59524194,-12.27519555,-26.28310432,6.32E+08,-2.86E+07,2.12E+08,1,1.60E-19,9.38E-08,3.34E-27,-22447.02668,4644.787696,-17802.23898,
-15.53190073,-12.27796048,-26.26177297,6.35E+08,-2.67E+07,2.15E+08,1,1.60E-19,9.39E-08,3.34E-27,-22495.48594,4693.246955,-17802.23898,
-15.4682717,-12.28053243,-26.24018201,6.38E+08,-2.48E+07,2.17E+08,1,1.60E-19,9.40E-08,3.34E-27,-22544.3892,4742.150218,-17802.23898,
-15.40435473,-12.28291061,-26.21833054,6.41E+08,-2.28E+07,2.20E+08,1,1.60E-19,9.41E-08,3.34E-27,-22593.73965,4791.500669,-17802.23898,
-15.3401497,-12.2850942,-26.19621764,6.43E+08,-2.09E+07,2.22E+08,1,1.60E-19,9.42E-08,3.34E-27,-22643.54051,4841.301532,-17802.23898,
-15.27565647,-12.28708239,-26.17384239,6.46E+08,-1.89E+07,2.25E+08,1,1.60E-19,9.43E-08,3.34E-27,-22693.79506,4891.556076,-17802.23898,
-15.21087492,-12.28887434,-26.15120385,6.49E+08,-1.69E+07,2.28E+08,1,1.60E-19,9.44E-08,3.34E-27,-22744.5066,4942.267615,-17802.23898,
-15.14580492,-12.29046924,-26.12830106,6.52E+08,-1.50E+07,2.30E+08,1,1.60E-19,9.45E-08,3.34E-27,-22795.67849,4993.439509,-17802.23898,
-15.08044633,-12.29186625,-26.10513305,6.55E+08,-1.30E+07,2.33E+08,1,1.60E-19,9.46E-08,3.34E-27,-22847.31414,5045.07516,-17802.23898,
-15.01479904,-12.29306452,-26.08169887,6.58E+08,-1.10E+07,2.36E+08,1,1.60E-19,9.47E-08,3.34E-27,-22899.417,5097.178022,-17802.23898,
-14.94886291,-12.2940632,-26.05799751,6.61E+08,-8986050.084,2.38E+08,1,1.60E-19,9.48E-08,3.34E-27,-22951.99057,5149.751591,-17802.23898,
-14.88263781,-12.29486144,-26.03402798,6.64E+08,-6977330.722,2.41E+08,1,1.60E-19,9.49E-08,3.34E-27,-23005.0384,5202.799414,-17802.23898,
-14.81612362,-12.29545838,-26.00978926,6.67E+08,-4959951.789,2.44E+08,1,1.60E-19,9.50E-08,3.34E-27,-23058.56407,5256.325086,-17802.23898,
-14.74932021,-12.29585314,-25.98528033,6.69E+08,-2933844.694,2.46E+08,1,1.60E-19,9.51E-08,3.34E-27,-23112.57123,5310.332251,-17802.23898,
-14.68222745,-12.29604485,-25.96050016,6.72E+08,-898939.9443,2.49E+08,1,1.60E-19,9.52E-08,3.34E-27,-23167.06358,5364.824603,-17802.23898,
-14.61484522,-12.29603263,-25.93544768,6.75E+08,1144832.866,2.52E+08,1,1.60E-19,9.53E-08,3.34E-27,-23222.04487,5419.805886,-17802.23898,
-14.54717338,-12.29581559,-25.91012183,6.78E+08,3197545.083,2.55E+08,1,1.60E-19,9.54E-08,3.34E-27,-23277.51888,5475.279897,-17802.23898,
-14.47921182,-12.29539282,-25.88452155,6.81E+08,5259269.008,2.57E+08,1,1.60E-19,9.55E-08,3.34E-27,-23333.48946,5531.250483,-17802.23898,
-14.41096042,-12.29476343,-25.85864572,6.84E+08,7330077.926,2.60E+08,1,1.60E-19,9.56E-08,3.34E-27,-23389.96053,5587.721547,-17802.23898,
-14.34241904,-12.2939265,-25.83249325,6.87E+08,9410046.122,2.63E+08,1,1.60E-19,9.57E-08,3.34E-27,-23446.93603,5644.697044,-17802.23898,
-14.27358756,-12.29288111,-25.80606302,6.90E+08,1.15E+07,2.66E+08,1,1.60E-19,9.58E-08,3.34E-27,-23504.41996,5702.180983,-17802.23898,
-14.20446587,-12.29162634,-25.77935389,6.93E+08,1.36E+07,2.68E+08,1,1.60E-19,9.59E-08,3.34E-27,-23562.41641,5760.17743,-17802.23898,
-14.13505384,-12.29016125,-25.75236471,6.96E+08,1.57E+07,2.71E+08,1,1.60E-19,9.60E-08,3.34E-27,-23620.92949,5818.690506,-17802.23898,
-14.06535136,-12.28848489,-25.72509432,6.98E+08,1.78E+07,2.74E+08,1,1.60E-19,9.61E-08,3.34E-27,-23679.96337,5877.724389,-17802.23898,
-13.9953583,-12.28659632,-25.69754154,7.01E+08,1.99E+07,2.77E+08,1,1.60E-19,9.62E-08,3.34E-27,-23739.5223,5937.283315,-17802.23898,
-13.92507456,-12.28449458,-25.66970517,7.04E+08,2.21E+07,2.80E+08,1,1.60E-19,9.63E-08,3.34E-27,-23799.61056,5997.37158,-17802.23898,
-13.85450001,-12.2821787,-25.641584,7.07E+08,2.42E+07,2.83E+08,1,1.60E-19,9.64E-08,3.34E-27,-23860.23252,6057.993539,-17802.23898,
-13.78363455,-12.27964771,-25.61317681,7.10E+08,2.64E+07,2.86E+08,1,1.60E-19,9.65E-08,3.34E-27,-23921.39259,6119.153605,-17802.23898,
-13.71247807,-12.27690061,-25.58448235,7.13E+08,2.86E+07,2.88E+08,1,1.60E-19,9.66E-08,3.34E-27,-23983.09524,6180.856256,-17802.23898,
-13.64103045,-12.27393643,-25.55549936,7.16E+08,3.07E+07,2.91E+08,1,1.60E-19,9.67E-08,3.34E-27,-24045.34501,6243.106031,-17802.23898,
-13.56929159,-12.27075416,-25.52622658,7.19E+08,3.29E+07,2.94E+08,1,1.60E-19,9.68E-08,3.34E-27,-24108.14651,6305.90753,-17802.23898,
-13.49726139,-12.26735279,-25.4966627,7.22E+08,3.51E+07,2.97E+08,1,1.60E-19,9.69E-08,3.34E-27,-24171.5044,6369.265421,-17802.23898,
-13.42493974,-12.2637313,-25.46680641,7.25E+08,3.73E+07,3.00E+08,1,1.60E-19,9.70E-08,3.34E-27,-24235.42341,6433.184433,-17802.23898,
-13.35232654,-12.25988866,-25.4366564,7.28E+08,3.95E+07,3.03E+08,1,1.60E-19,9.71E-08,3.34E-27,-24299.90835,6497.669364,-17802.23898,
-13.27942171,-12.25582384,-25.40621131,7.31E+08,4.18E+07,3.06E+08,1,1.60E-19,9.72E-08,3.34E-27,-24364.96406,6562.725077,-17802.23898,
-13.20622514,-12.2515358,-25.37546978,7.33E+08,4.40E+07,3.09E+08,1,1.60E-19,9.73E-08,3.34E-27,-24430.59548,6628.356503,-17802.23898,
-13.13273675,-12.24702347,-25.34443044,7.36E+08,4.62E+07,3.12E+08,1,1.60E-19,9.74E-08,3.34E-27,-24496.80762,6694.568643,-17802.23898,
-13.05895644,-12.24228579,-25.31309187,7.39E+08,4.85E+07,3.15E+08,1,1.60E-19,9.75E-08,3.34E-27,-24563.60555,6761.366566,-17802.23898,
-12.98488414,-12.23732169,-25.28145267,7.42E+08,5.08E+07,3.18E+08,1,1.60E-19,9.76E-08,3.34E-27,-24630.9944,6828.755414,-17802.23898,
-12.91051977,-12.23213008,-25.24951139,7.45E+08,5.31E+07,3.21E+08,1,1.60E-19,9.77E-08,3.34E-27,-24698.97938,6896.740397,-17802.23898,
-12.83586324,-12.22670987,-25.21726657,7.48E+08,5.53E+07,3.24E+08,1,1.60E-19,9.78E-08,3.34E-27,-24767.56578,6965.326802,-17802.23898,
-12.76091449,-12.22105995,-25.18471675,7.51E+08,5.77E+07,3.27E+08,1,1.60E-19,9.79E-08,3.34E-27,-24836.75897,7034.519985,-17802.23898,
