energy (eV),scatter (barn),capture (barn),total (barn)
0.35,11.3734,6.24112966e-05,11.3734624
0.3875,11.37321,5.93146363e-05,11.3732693
0.425,11.37305,5.6637546e-05,11.3731066
0.5,11.37281,5.22213856e-05,11.3728622
0.625,11.37252,4.67111452e-05,11.3725667
0.75,11.37233,4.26425649e-05,11.3723726
0.875,11.3722,3.94835847e-05,11.3722395
1.0,11.3721,3.69376045e-05,11.3721369
1.25,11.37195,3.30395543e-05,11.371983
1.5,11.37186,3.01630441e-05,11.3718902
1.75,11.37178,2.7929284e-05,11.3718079
2.0,11.37173,2.61283639e-05,11.3717561
2.75,11.37162,2.22883938e-05,11.3716423
3.5,11.37155,1.97622037e-05,11.3715698
4.25,11.3715,1.79383337e-05,11.3715179
5.0,11.37146,1.65427836e-05,11.3714765
6.25,11.37141,1.48025636e-05,11.3714248
7.5,11.37137,1.35182935e-05,11.3713835
8.75,11.37134,1.25208135e-05,11.3713525
10.0,11.3713,1.17171035e-05,11.3713117
12.5,11.37125,1.04882435e-05,11.3712605
15.0,11.37119,9.58183146e-06,11.3711996
17.5,11.37114,8.87807445e-06,11.3711489
20.0,11.37108,8.31111945e-06,11.3710883
27.5,11.37094,7.10396943e-06,11.3709471
35.0,11.37079,6.31136042e-06,11.3707963
42.5,11.37066,5.74040542e-06,11.3706657
50.0,11.37051,5.30441341e-06,11.3705153
62.5,11.37028,4.76235141e-06,11.3702848
75.0,11.37005,4.3638714e-06,11.3700544
87.5,11.36982,4.0555444e-06,11.3698241
100.0,11.36959,3.8081154e-06,11.3695938
125.0,11.36913,3.4322554e-06,11.3691334
150.0,11.36866,3.1574754e-06,11.3686632
175.0,11.3682,2.9460774e-06,11.3682029
200.0,11.36774,2.7774454e-06,11.3677428
275.0,11.36636,2.42546039e-06,11.3663624
350.0,11.36499,2.20217139e-06,11.3649922
425.0,11.36361,2.04737339e-06,11.363612
500.0,11.36223,1.93403039e-06,11.3622319
625.0,11.35994,1.80152639e-06,11.3599418
750.0,11.35764,1.71257839e-06,11.3576417
875.0,11.35535,1.65073939e-06,11.3553517
1000.0,11.35306,1.60706839e-06,11.3530616
1250.0,11.34847,1.55487639e-06,11.3484716
1500.0,11.34389,1.53214839e-06,11.3438915
1625.0,11.3416,1.52806339e-06,11.3416015
1750.0,11.33931,1.52760739e-06,11.3393115
2000.0,11.33473,1.53515839e-06,11.3347315
2750.0,11.321,1.60038939e-06,11.3210016
3500.0,11.3073,1.70029639e-06,11.3073017
4250.0,11.29361,1.81810439e-06,11.2936118
5000.0,11.27993,1.94655739e-06,11.2799319
6250.0,11.25719,2.17513939e-06,11.2571922
7500.0,11.23449,2.41531739e-06,11.2344924
8750.0,11.21184,2.66342739e-06,11.2118427
10000.0,11.18924,2.91772339e-06,11.1892429
12500.0,11.14418,3.44195439e-06,11.1441834
15000.0,11.09932,3.98580739e-06,11.099324
17500.0,11.05465,4.55028039e-06,11.0546546
20000.0,11.01018,5.13800839e-06,11.0101851
26389.02,10.89742,6.77758039e-06,10.8974268
32778.04,10.78594,8.70216639e-06,10.7859487
42148.59,10.62518,1.25378434e-05,10.6251925
44704.2,10.58207,1.39777834e-05,10.582084
45875.520000000004,10.56245,1.47924334e-05,10.5624648
46461.18,10.55268,1.54109634e-05,10.5526954
46754.01,10.54781,1.61097734e-05,10.5478261
46900.43,10.54536,1.70866534e-05,10.5453771
46973.64,10.54415,1.80418134e-05,10.544168
47010.240000000005,10.54354,1.88420134e-05,10.5435588
47046.84,10.54293,2.01238334e-05,10.5429501
47083.45,10.54232,2.23657334e-05,10.5423424
47101.75,10.54201,2.39645434e-05,10.542034
47120.049999999996,10.54171,2.63550634e-05,10.5417364
47138.350000000006,10.54141,2.98840734e-05,10.5414399
47147.5,10.54126,3.23766934e-05,10.5412924
47156.65,10.5411,3.55299834e-05,10.5411355
47165.8,10.54095,3.95454834e-05,10.5409895
47174.95,10.54079,4.49539434e-05,10.540835
47184.1,10.54064,5.25578934e-05,10.5406926
47193.25,10.54049,6.35530034e-05,10.5405536
47198.450000000004,10.5404,7.21413034e-05,10.5404721
47203.65,10.54031,8.31862434e-05,10.5403932
47208.85,10.54022,9.76258234e-05,10.5403176
47214.05,10.54013,0.000117561173,10.5402476
47216.65,10.54009,0.000130450473,10.5402205
47219.25,10.54004,0.000145974373,10.540186
47221.850000000006,10.54,0.000164907073,10.5401649
47224.450000000004,10.53996,0.000188330173,10.5401483
47227.05,10.53991,0.000217765973,10.5401278
47229.65,10.53986,0.000255397973,10.5401154
47232.25,10.53982,0.000304616673,10.5401246
47234.85,10.53977,0.000371157173,10.5401412
47236.62,10.53974,0.000431159373,10.5401712
47238.39,10.53971,0.000508521773,10.5402185
47240.16,10.53968,0.000610901073,10.5402909
47241.92,10.53965,0.000750582873,10.5404006
47242.810000000005,10.53963,0.000843010273,10.540473
47243.689999999995,10.53962,0.000956362873,10.5405764
47244.58,10.53961,0.00110497607,10.540715
47245.46000000001,10.53959,0.00130870907,10.5408987
47245.91,10.53959,0.00144868907,10.5410387
47246.35,10.53959,0.00162148507,10.5412115
