#LIBRARY    ENDF/B-VIII.0
#REACTION   N-14(N,TOT),SIG
#NUCLEUS    N-14
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 4.88E+06    1.01902      Lin-Lin
 4.9E+06     1.02901      Lin-Lin
 4.9E+06     1.02901      Lin-Lin
 4.92E+06    1.04424      Lin-Lin
 4.93476E+06 1.05735      Lin-Lin
 4.94E+06    1.06201      Lin-Lin
 4.95E+06    1.07456      Lin-Lin
 4.955E+06   1.08084      Lin-Lin
 4.96E+06    1.08839      Lin-Lin
 4.98E+06    1.11877      Lin-Lin
 5E+06       1.15303      Lin-Lin
 5.02E+06    1.19459      Lin-Lin
 5.04E+06    1.238        Lin-Lin
 5.05E+06    1.26062      Lin-Lin
 5.06E+06    1.2821       Lin-Lin
 5.075E+06   1.31609      Lin-Lin
 5.08E+06    1.32742      Lin-Lin
 5.1E+06     1.37386      Lin-Lin
 5.12E+06    1.41839      Lin-Lin
 5.13E+06    1.43963      Lin-Lin
 5.14E+06    1.45999      Lin-Lin
 5.15E+06    1.47295      Lin-Lin
 5.15E+06    1.47295      Lin-Lin
 5.16E+06    1.48051      Lin-Lin
 5.18E+06    1.4959       Lin-Lin
 5.2E+06     1.50574      Lin-Lin
 5.21E+06    1.51115      Lin-Lin
 5.22E+06    1.5153       Lin-Lin
 5.24E+06    1.5204       Lin-Lin
 5.25E+06    1.51975      Lin-Lin
 5.26E+06    1.52044      Lin-Lin
 5.26914E+06 1.51892      Lin-Lin
 5.28E+06    1.51733      Lin-Lin
 5.29E+06    1.51417      Lin-Lin
 5.3E+06     1.51098      Lin-Lin
 5.32E+06    1.50165      Lin-Lin
 5.34E+06    1.49337      Lin-Lin
 5.35E+06    1.48949      Lin-Lin
 5.36E+06    1.48606      Lin-Lin
 5.36E+06    1.48606      Lin-Lin
 5.38E+06    1.47838      Lin-Lin
 5.4E+06     1.46987      Lin-Lin
 5.42E+06    1.46372      Lin-Lin
 5.44E+06    1.45735      Lin-Lin
 5.45E+06    1.45511      Lin-Lin
 5.46E+06    1.45353      Lin-Lin
 5.47368E+06 1.45394      Lin-Lin
 5.48E+06    1.45441      Lin-Lin
 5.5E+06     1.46156      Lin-Lin
 5.515E+06   1.47         Lin-Lin
 5.52E+06    1.47464      Lin-Lin
 5.525E+06   1.48001      Lin-Lin
 5.535E+06   1.49401      Lin-Lin
 5.54E+06    1.50205      Lin-Lin
 5.55E+06    1.52398      Lin-Lin
 5.55E+06    1.52398      Lin-Lin
 5.55163E+06 1.52734      Lin-Lin
 5.56E+06    1.54398      Lin-Lin
 5.57E+06    1.55399      Lin-Lin
 5.58E+06    1.54692      Lin-Lin
 5.59E+06    1.52497      Lin-Lin
 5.6E+06     1.49802      Lin-Lin
 5.62E+06    1.45604      Lin-Lin
 5.64E+06    1.43002      Lin-Lin
 5.65E+06    1.42061      Lin-Lin
 5.66E+06    1.41263      Lin-Lin
 5.675E+06   1.40239      Lin-Lin
 5.68E+06    1.39899      Lin-Lin
 5.7E+06     1.38599      Lin-Lin
 5.70969E+06 1.37796      Lin-Lin
 5.72E+06    1.36941      Lin-Lin
 5.725E+06   1.36485      Lin-Lin
 5.74E+06    1.35118      Lin-Lin
 5.75E+06    1.34242      Lin-Lin
 5.76E+06    1.33402      Lin-Lin
 5.78E+06    1.32037      Lin-Lin
 5.8E+06     1.308        Lin-Lin
 5.82E+06    1.30352      Lin-Lin
 5.84E+06    1.30687      Lin-Lin
 5.85E+06    1.31032      Lin-Lin
 5.86E+06    1.31363      Lin-Lin
 5.86179E+06 1.31416      Lin-Lin
 5.8625E+06  1.31453      Lin-Lin
 5.88E+06    1.32332      Lin-Lin
 5.8809E+06  1.32376      Lin-Lin
 5.9E+06     1.33896      Lin-Lin
 5.91E+06    1.35099      Lin-Lin
 5.92E+06    1.36292      Lin-Lin
 5.93E+06    1.37747      Lin-Lin
 5.94E+06    1.39197      Lin-Lin
 5.95E+06    1.40332      Lin-Lin
 5.96E+06    1.40984      Lin-Lin
 5.97E+06    1.40969      Lin-Lin
 5.98E+06    1.40094      Lin-Lin
 5.98E+06    1.40094      Lin-Lin
 5.99E+06    1.38631      Lin-Lin
 6E+06       1.37153      Lin-Lin
 6.01E+06    1.35655      Lin-Lin
 6.02E+06    1.34998      Lin-Lin
 6.035E+06   1.35666      Lin-Lin
 6.04E+06    1.35984      Lin-Lin
 6.05E+06    1.36683      Lin-Lin
 6.06E+06    1.37739      Lin-Lin
 6.07E+06    1.38889      Lin-Lin
 6.075E+06   1.39462      Lin-Lin
 6.085E+06   1.40967      Lin-Lin
 6.1E+06     1.43716      Lin-Lin
 6.1E+06     1.43716      Lin-Lin
 6.1014E+06  1.44006      Lin-Lin
 6.12E+06    1.47293      Lin-Lin
 6.15E+06    1.51389      Lin-Lin
 6.16E+06    1.52696      Lin-Lin
 6.18E+06    1.54695      Lin-Lin
 6.2E+06     1.56233      Lin-Lin
 6.22E+06    1.57157      Lin-Lin
 6.24049E+06 1.54289      Lin-Lin
 6.25E+06    1.51168      Lin-Lin
 6.2545E+06  1.49597      Lin-Lin
 6.26E+06    1.47884      Lin-Lin
 6.28E+06    1.41681      Lin-Lin
 6.3E+06     1.35898      Lin-Lin
 6.32E+06    1.31814      Lin-Lin
 6.34E+06    1.29681      Lin-Lin
 6.35E+06    1.28691      Lin-Lin
 6.36E+06    1.27837      Lin-Lin
 6.38E+06    1.26709      Lin-Lin
 6.39291E+06 1.26893      Lin-Lin
 6.39309E+06 1.26903      Lin-Lin
 6.39375E+06 1.26941      Lin-Lin
 6.4E+06     1.27291      Lin-Lin
 6.45E+06    1.31974      Lin-Lin
 6.5E+06     1.36633      Lin-Lin
 6.52E+06    1.38205      Lin-Lin
 6.54E+06    1.39096      Lin-Lin
 6.54189E+06 1.39156      Lin-Lin
 6.55E+06    1.38878      Lin-Lin
 6.55094E+06 1.38849      Lin-Lin
 6.56E+06    1.38147      Lin-Lin
 6.58E+06    1.35871      Lin-Lin
 6.6E+06     1.33371      Lin-Lin
 6.64832E+06 1.27796      Lin-Lin
 6.65E+06    1.27603      Lin-Lin
 6.65035E+06 1.27565      Lin-Lin
 6.67518E+06 1.25017      Lin-Lin
 6.7E+06     1.22551      Lin-Lin
 6.72885E+06 1.20309      Lin-Lin
 6.73943E+06 1.19682      Lin-Lin
 6.75E+06    1.19054      Lin-Lin
 6.8E+06     1.17169      Lin-Lin
 6.84613E+06 1.16637      Lin-Lin
 6.84807E+06 1.16615      Lin-Lin
 6.85E+06    1.16591      Lin-Lin
 6.9E+06     1.17729      Lin-Lin
 6.9E+06     1.17729      Lin-Lin
 6.9105E+06  1.18146      Lin-Lin
 6.95E+06    1.19781      Lin-Lin
 6.95E+06    1.19781      Lin-Lin
 7E+06       1.22931      Lin-Lin
 7.04E+06    1.26182      Lin-Lin
 7.05E+06    1.2712       Lin-Lin
 7.08E+06    1.30141      Lin-Lin
 7.1E+06     1.32537      Lin-Lin
 7.13E+06    1.36102      Lin-Lin
 7.14E+06    1.3735       Lin-Lin
 7.15E+06    1.3869       Lin-Lin
 7.18E+06    1.42631      Lin-Lin
 7.19E+06    1.43931      Lin-Lin
 7.19926E+06 1.45197      Lin-Lin
 7.2E+06     1.453        Lin-Lin
 7.24E+06    1.51091      Lin-Lin
 7.25E+06    1.52491      Lin-Lin
 7.26E+06    1.53893      Lin-Lin
 7.27E+06    1.55472      Lin-Lin
 7.28E+06    1.56984      Lin-Lin
 7.295E+06   1.59187      Lin-Lin
 7.3E+06     1.59734      Lin-Lin
 7.31E+06    1.60597      Lin-Lin
 7.31938E+06 1.6007       Lin-Lin
 7.32E+06    1.5995       Lin-Lin
 7.34E+06    1.55638      Lin-Lin
 7.35E+06    1.54953      Lin-Lin
 7.36E+06    1.56297      Lin-Lin
 7.36094E+06 1.56411      Lin-Lin
 7.39E+06    1.63033      Lin-Lin
 7.3983E+06  1.64977      Lin-Lin
 7.4E+06     1.65371      Lin-Lin
 7.41E+06    1.66974      Lin-Lin
 7.42E+06    1.67271      Lin-Lin
 7.44E+06    1.65535      Lin-Lin
 7.44301E+06 1.65306      Lin-Lin
 7.45067E+06 1.64458      Lin-Lin
 7.46E+06    1.62839      Lin-Lin
 7.48E+06    1.56788      Lin-Lin
 7.5E+06     1.5165       Lin-Lin
 7.53544E+06 1.45324      Lin-Lin
 7.55E+06    1.43931      Lin-Lin
 7.6E+06     1.41224      Lin-Lin
 7.60361E+06 1.41148      Lin-Lin
 7.65E+06    1.402        Lin-Lin
 7.7E+06     1.41318      Lin-Lin
 7.72E+06    1.41927      Lin-Lin
 7.74E+06    1.43186      Lin-Lin
 7.75E+06    1.44398      Lin-Lin
 7.76E+06    1.45634      Lin-Lin
 7.8E+06     1.50653      Lin-Lin
 7.82E+06    1.53355      Lin-Lin
 7.83E+06    1.54675      Lin-Lin
 7.84E+06    1.56079      Lin-Lin
 7.85E+06    1.57923      Lin-Lin
 7.86E+06    1.59876      Lin-Lin
 7.88E+06    1.64243      Lin-Lin
 7.9E+06     1.64591      Lin-Lin
 7.9E+06     1.64591      Lin-Lin
 7.92E+06    1.58865      Lin-Lin
 7.94E+06    1.53816      Lin-Lin
 7.95E+06    1.5128       Lin-Lin
 7.955E+06   1.49914      Lin-Lin
 7.96E+06    1.48617      Lin-Lin
 7.98E+06    1.43322      Lin-Lin
 7.99E+06    1.41151      Lin-Lin
 8E+06       1.39354      Lin-Lin
 8.05E+06    1.33892      Lin-Lin
 8.1E+06     1.30917      Lin-Lin
 8.15E+06    1.28592      Lin-Lin
 8.15E+06    1.28592      Lin-Lin
 8.2E+06     1.26849      Lin-Lin
 8.25E+06    1.25128      Lin-Lin
 8.25E+06    1.25128      Lin-Lin
 8.3E+06     1.22514      Lin-Lin
 8.30177E+06 1.22454      Lin-Lin
 8.35E+06    1.20771      Lin-Lin
 8.35785E+06 1.20951      Lin-Lin
 8.4E+06     1.21918      Lin-Lin
 8.4E+06     1.21918      Lin-Lin
 8.45E+06    1.24109      Lin-Lin
 8.5E+06     1.25284      Lin-Lin
 8.54077E+06 1.24718      Lin-Lin
 8.55E+06    1.24704      Lin-Lin
 8.6E+06     1.25815      Lin-Lin
 8.64272E+06 1.2766       Lin-Lin
 8.65E+06    1.27905      Lin-Lin
 8.7E+06     1.28635      Lin-Lin
 8.7111E+06  1.28685      Lin-Lin
 8.7222E+06  1.28667      Lin-Lin
 8.75E+06    1.28369      Lin-Lin
 8.78055E+06 1.28191      Lin-Lin
 8.79807E+06 1.28018      Lin-Lin
 8.8E+06     1.28         Lin-Lin
 8.85E+06    1.2705       Lin-Lin
 8.9E+06     1.26204      Lin-Lin
 8.95E+06    1.25887      Lin-Lin
 9E+06       1.26003      Lin-Lin
 9.02162E+06 1.26277      Lin-Lin
 9.05E+06    1.26633      Lin-Lin
 9.06297E+06 1.26807      Lin-Lin
 9.1E+06     1.27304      Lin-Lin
 9.10144E+06 1.27297      Lin-Lin
 9.15E+06    1.27084      Lin-Lin
 9.175E+06   1.26991      Lin-Lin
 9.2E+06     1.26792      Lin-Lin
 9.25E+06    1.26368      Lin-Lin
 9.2649E+06  1.26379      Lin-Lin
 9.3E+06     1.26406      Lin-Lin
 9.34661E+06 1.26785      Lin-Lin
 9.38E+06    1.27038      Lin-Lin
 9.381E+06   1.27071      Lin-Lin
 9.4E+06     1.27139      Lin-Lin
 9.42874E+06 1.27147      Lin-Lin
 9.45747E+06 1.27089      Lin-Lin
 9.5E+06     1.27581      Lin-Lin
 9.52368E+06 1.27886      Lin-Lin
 9.6E+06     1.29095      Lin-Lin
 9.65959E+06 1.30174      Lin-Lin
 9.69601E+06 1.30822      Lin-Lin
 9.7E+06     1.30877      Lin-Lin
 9.73244E+06 1.31451      Lin-Lin
 9.8E+06     1.32671      Lin-Lin
 9.84108E+06 1.33441      Lin-Lin
 9.9E+06     1.34551      Lin-Lin
 9.916E+06   1.34865      Lin-Lin
 9.917E+06   1.34887      Lin-Lin
 1E+07       1.36736      Lin-Lin
 1.00163E+07 1.37155      Lin-Lin
 1.01E+07    1.39726      Lin-Lin
 1.01411E+07 1.40787      Lin-Lin
 1.02E+07    1.42309      Lin-Lin
 1.025E+07   1.43427      Lin-Lin
 1.02842E+07 1.44152      Lin-Lin
 1.03E+07    1.44488      Lin-Lin
 1.035E+07   1.43975      Lin-Lin
 1.04E+07    1.4272       Lin-Lin
 1.0452E+07  1.4171       Lin-Lin
 1.0453E+07  1.41678      Lin-Lin
 1.05E+07    1.40403      Lin-Lin
 1.05467E+07 1.41342      Lin-Lin
 1.055E+07   1.41407      Lin-Lin
 1.06E+07    1.43809      Lin-Lin
 1.06481E+07 1.45442      Lin-Lin
 1.065E+07   1.45505      Lin-Lin
 1.07E+07    1.46004      Lin-Lin
 1.07495E+07 1.45113      Lin-Lin
 1.075E+07   1.45105      Lin-Lin
 1.07984E+07 1.43074      Lin-Lin
 1.08E+07    1.43005      Lin-Lin
 1.09E+07    1.38496      Lin-Lin
 1.09507E+07 1.36513      Lin-Lin
 1.09524E+07 1.36448      Lin-Lin
 1.0988E+07  1.35054      Lin-Lin
 1.0989E+07  1.35053      Lin-Lin
 1.1E+07     1.34785      Lin-Lin
 1.11E+07    1.33401      Lin-Lin
 1.11552E+07 1.33714      Lin-Lin
 1.12E+07    1.33968      Lin-Lin
 1.13E+07    1.35709      Lin-Lin
 1.13126E+07 1.35925      Lin-Lin
 1.13136E+07 1.35944      Lin-Lin
 1.1358E+07  1.36768      Lin-Lin
 1.14E+07    1.37549      Lin-Lin
 1.14722E+07 1.38953      Lin-Lin
 1.14733E+07 1.38974      Lin-Lin
 1.15E+07    1.39495      Lin-Lin
 1.1524E+07  1.39972      Lin-Lin
 1.1525E+07  1.39992      Lin-Lin
 1.15608E+07 1.40736      Lin-Lin
 1.16E+07    1.4155       Lin-Lin
 1.1634E+07  1.42297      Lin-Lin
 1.17E+07    1.43744      Lin-Lin
 1.17637E+07 1.45278      Lin-Lin
 1.17982E+07 1.46109      Lin-Lin
 1.18E+07    1.46154      Lin-Lin
 1.19E+07    1.48133      Lin-Lin
 1.19665E+07 1.4945       Lin-Lin
 1.2E+07     1.50114      Lin-Lin
 1.206E+07   1.51251      Lin-Lin
 1.2061E+07  1.5122       Lin-Lin
 1.21353E+07 1.5263       Lin-Lin
 1.21693E+07 1.53274      Lin-Lin
 1.22E+07    1.53857      Lin-Lin
 1.2341E+07  1.55492      Lin-Lin
 1.23721E+07 1.55853      Lin-Lin
 1.24E+07    1.56176      Lin-Lin
 1.25E+07    1.56902      Lin-Lin
 1.25749E+07 1.57284      Lin-Lin
 1.2596E+07  1.57392      Lin-Lin
 1.2597E+07  1.57395      Lin-Lin
 1.26E+07    1.57405      Lin-Lin
 1.26764E+07 1.57531      Lin-Lin
 1.27747E+07 1.57694      Lin-Lin
 1.27778E+07 1.577        Lin-Lin
 1.28E+07    1.57736      Lin-Lin
 1.29E+07    1.57593      Lin-Lin
 1.29806E+07 1.5749       Lin-Lin
 1.3E+07     1.57465      Lin-Lin
 1.3132E+07  1.56959      Lin-Lin
 1.3133E+07  1.56952      Lin-Lin
 1.31637E+07 1.56847      Lin-Lin
 1.31834E+07 1.56779      Lin-Lin
 1.32E+07    1.56722      Lin-Lin
 1.33E+07    1.56477      Lin-Lin
 1.33494E+07 1.56349      Lin-Lin
 1.33862E+07 1.56253      Lin-Lin
 1.34E+07    1.56218      Lin-Lin
 1.35E+07    1.56195      Lin-Lin
 1.3589E+07  1.56256      Lin-Lin
 1.36E+07    1.56264      Lin-Lin
 1.3668E+07  1.56371      Lin-Lin
 1.3669E+07  1.5637       Lin-Lin
 1.36905E+07 1.56417      Lin-Lin
 1.37E+07    1.56438      Lin-Lin
 1.37919E+07 1.56608      Lin-Lin
 1.38E+07    1.56623      Lin-Lin
 1.38618E+07 1.56697      Lin-Lin
 1.38836E+07 1.56722      Lin-Lin
 1.39E+07    1.56742      Lin-Lin
 1.39864E+07 1.56836      Lin-Lin
 1.4E+07     1.56851      Lin-Lin
 1.40961E+07 1.57023      Lin-Lin
 1.41975E+07 1.57204      Lin-Lin
 1.42E+07    1.57208      Lin-Lin
 1.4204E+07  1.57215      Lin-Lin
 1.4205E+07  1.57216      Lin-Lin
 1.4295E+07  1.57372      Lin-Lin
 1.43E+07    1.57381      Lin-Lin
 1.43978E+07 1.57536      Lin-Lin
 1.44E+07    1.5754       Lin-Lin
 1.45E+07    1.577        Lin-Lin
 1.46E+07    1.57892      Lin-Lin
 1.46009E+07 1.57894      Lin-Lin
 1.47046E+07 1.58115      Lin-Lin
 1.474E+07   1.58191      Lin-Lin
 1.4741E+07  1.58193      Lin-Lin
 1.48E+07    1.58298      Lin-Lin
 1.4806E+07  1.58307      Lin-Lin
 1.4912E+07  1.58465      Lin-Lin
 1.5E+07     1.58597      Lin-Lin
 1.50149E+07 1.58603      Lin-Lin
 1.52116E+07 1.58678      Lin-Lin
 1.52267E+07 1.58684      Lin-Lin
 1.5276E+07  1.58703      Lin-Lin
 1.5277E+07  1.58698      Lin-Lin
 1.54E+07    1.58684      Lin-Lin
 1.54262E+07 1.58693      Lin-Lin
 1.55E+07    1.58718      Lin-Lin
 1.56E+07    1.58897      Lin-Lin
 1.57187E+07 1.58936      Lin-Lin
 1.5812E+07  1.58966      Lin-Lin
 1.5813E+07  1.58965      Lin-Lin
 1.58201E+07 1.58957      Lin-Lin
 1.59E+07    1.58863      Lin-Lin
 1.59404E+07 1.58795      Lin-Lin
 1.6E+07     1.58696      Lin-Lin
 1.608E+07   1.58467      Lin-Lin
 1.62E+07    1.57947      Lin-Lin
 1.62257E+07 1.57804      Lin-Lin
 1.63069E+07 1.57355      Lin-Lin
 1.6349E+07  1.57122      Lin-Lin
 1.64E+07    1.57         Lin-Lin
 1.64546E+07 1.57109      Lin-Lin
 1.65E+07    1.572        Lin-Lin
 1.66E+07    1.575        Lin-Lin
 1.67328E+07 1.57691      Lin-Lin
 1.68342E+07 1.57836      Lin-Lin
 1.6884E+07  1.57908      Lin-Lin
 1.6885E+07  1.57909      Lin-Lin
 1.69E+07    1.57927      Lin-Lin
 1.69689E+07 1.57636      Lin-Lin
 1.7E+07     1.57504      Lin-Lin
 1.7152E+07  1.56961      Lin-Lin
 1.72E+07    1.56827      Lin-Lin
 1.72398E+07 1.56742      Lin-Lin
 1.7421E+07  1.56357      Lin-Lin
 1.7422E+07  1.56351      Lin-Lin
 1.74831E+07 1.56233      Lin-Lin
 1.75E+07    1.562        Lin-Lin
 1.77E+07    1.56227      Lin-Lin
 1.77297E+07 1.56222      Lin-Lin
 1.77469E+07 1.5622       Lin-Lin
 1.7958E+07  1.56185      Lin-Lin
 1.79799E+07 1.56173      Lin-Lin
 1.79973E+07 1.56163      Lin-Lin
 1.8E+07     1.56161      Lin-Lin
 1.82E+07    1.56055      Lin-Lin
 1.8224E+07  1.56032      Lin-Lin
 1.82539E+07 1.56006      Lin-Lin
 1.84811E+07 1.55805      Lin-Lin
 1.8493E+07  1.55794      Lin-Lin
 1.85E+07    1.55807      Lin-Lin
 1.85115E+07 1.55791      Lin-Lin
 1.86E+07    1.55665      Lin-Lin
 1.87539E+07 1.55408      Lin-Lin
 1.8761E+07  1.55396      Lin-Lin
 1.87726E+07 1.55377      Lin-Lin
 1.88E+07    1.55331      Lin-Lin
 1.9E+07     1.55043      Lin-Lin
 1.90185E+07 1.55024      Lin-Lin
 1.903E+07   1.55012      Lin-Lin
 1.91E+07    1.54972      Lin-Lin
 1.92681E+07 1.5497       Lin-Lin
 1.9297E+07  1.5497       Lin-Lin
 1.93E+07    1.5497       Lin-Lin
 1.93695E+07 1.54968      Lin-Lin
 1.95E+07    1.54965      Lin-Lin
 1.95399E+07 1.54988      Lin-Lin
 1.9566E+07  1.55004      Lin-Lin
 1.96E+07    1.5501       Lin-Lin
 1.97751E+07 1.55092      Lin-Lin
 1.98E+07    1.55104      Lin-Lin
 1.98156E+07 1.55096      Lin-Lin
 2E+07       1.55         Lin-Lin
 2E+07       1.55002      Lin-Lin
 2.02822E+07 1.53954      Lin-Lin
 2.02822E+07 1.53954      Lin-Lin
 2.05683E+07 1.52892      Lin-Lin
 2.05683E+07 1.52892      Lin-Lin
 2.08585E+07 1.51815      Lin-Lin
 2.08585E+07 1.51814      Lin-Lin
 2.1E+07     1.51289      Lin-Lin
 2.11528E+07 1.50841      Lin-Lin
 2.12963E+07 1.5042       Lin-Lin
 2.14512E+07 1.49965      Lin-Lin
 2.15967E+07 1.49538      Lin-Lin
 2.16612E+07 1.49349      Lin-Lin
 2.17538E+07 1.49097      Lin-Lin
 2.19014E+07 1.48695      Lin-Lin
 2.2E+07     1.48426      Lin-Lin
 2.20608E+07 1.48309      Lin-Lin
 2.23104E+07 1.47828      Lin-Lin
 2.2372E+07  1.4771       Lin-Lin
 2.26251E+07 1.47222      Lin-Lin
 2.26876E+07 1.47102      Lin-Lin
 2.29443E+07 1.46607      Lin-Lin
 2.3E+07     1.465        Lin-Lin
 2.30077E+07 1.46493      Lin-Lin
 2.33245E+07 1.46203      Lin-Lin
 2.33323E+07 1.46196      Lin-Lin
 2.36536E+07 1.45902      Lin-Lin
 2.36615E+07 1.45895      Lin-Lin
 2.39873E+07 1.45597      Lin-Lin
 2.39953E+07 1.4559       Lin-Lin
 2.4E+07     1.45585      Lin-Lin
 2.43338E+07 1.45407      Lin-Lin
 2.43386E+07 1.45404      Lin-Lin
 2.46771E+07 1.45223      Lin-Lin
 2.4682E+07  1.4522       Lin-Lin
 2.5E+07     1.4505       Lin-Lin
 2.50253E+07 1.45037      Lin-Lin
 2.50302E+07 1.45035      Lin-Lin
 2.53783E+07 1.44861      Lin-Lin
 2.53833E+07 1.44859      Lin-Lin
 2.57364E+07 1.44682      Lin-Lin
 2.57414E+07 1.4468       Lin-Lin
 2.6E+07     1.44551      Lin-Lin
 2.60995E+07 1.44452      Lin-Lin
 2.63668E+07 1.44188      Lin-Lin
 2.64677E+07 1.44088      Lin-Lin
 2.67388E+07 1.4382       Lin-Lin
 2.68411E+07 1.43719      Lin-Lin
 2.7E+07     1.43562      Lin-Lin
 2.72198E+07 1.43259      Lin-Lin
 2.73809E+07 1.43038      Lin-Lin
 2.76038E+07 1.42731      Lin-Lin
 2.77672E+07 1.42506      Lin-Lin
 2.79932E+07 1.42194      Lin-Lin
 2.8159E+07  1.41966      Lin-Lin
 2.83882E+07 1.41651      Lin-Lin
 2.85562E+07 1.41419      Lin-Lin
 2.87887E+07 1.41099      Lin-Lin
 2.89591E+07 1.40864      Lin-Lin
 2.9E+07     1.40808      Lin-Lin
 2.91948E+07 1.40535      Lin-Lin
 2.93677E+07 1.40294      Lin-Lin
 2.96067E+07 1.39959      Lin-Lin
 2.9782E+07  1.39714      Lin-Lin
 3E+07       1.39409      Lin-Lin
 3.00244E+07 1.39373      Lin-Lin
 3.04232E+07 1.38792      Lin-Lin
 3.0448E+07  1.38756      Lin-Lin
 3.08525E+07 1.38166      Lin-Lin
 3.08776E+07 1.38129      Lin-Lin
 3.12877E+07 1.37531      Lin-Lin
 3.13132E+07 1.37494      Lin-Lin
 3.17292E+07 1.36888      Lin-Lin
 3.1755E+07  1.3685       Lin-Lin
 3.21768E+07 1.36235      Lin-Lin
 3.2203E+07  1.36197      Lin-Lin
 3.26307E+07 1.35573      Lin-Lin
 3.26573E+07 1.35535      Lin-Lin
 3.30911E+07 1.34902      Lin-Lin
 3.31181E+07 1.34863      Lin-Lin
 3.3558E+07  1.34222      Lin-Lin
 3.35853E+07 1.34182      Lin-Lin
 3.40314E+07 1.33532      Lin-Lin
 3.40591E+07 1.33491      Lin-Lin
 3.45115E+07 1.32832      Lin-Lin
 3.45396E+07 1.32791      Lin-Lin
 3.49984E+07 1.32122      Lin-Lin
 3.5E+07     1.32119      Lin-Lin
 3.50269E+07 1.32082      Lin-Lin
 3.54938E+07 1.31436      Lin-Lin
 3.55211E+07 1.31399      Lin-Lin
 3.59945E+07 1.30744      Lin-Lin
 3.6E+07     1.30736      Lin-Lin
 3.60222E+07 1.30706      Lin-Lin
 3.65024E+07 1.30064      Lin-Lin
 3.65304E+07 1.30027      Lin-Lin
 3.70173E+07 1.29376      Lin-Lin
 3.70458E+07 1.29338      Lin-Lin
 3.75396E+07 1.28678      Lin-Lin
 3.75685E+07 1.28639      Lin-Lin
 3.8E+07     1.28062      Lin-Lin
 3.80985E+07 1.27907      Lin-Lin
 3.85361E+07 1.2722       Lin-Lin
 3.8636E+07  1.27063      Lin-Lin
 3.90798E+07 1.26366      Lin-Lin
 3.91811E+07 1.26207      Lin-Lin
 3.96311E+07 1.255        Lin-Lin
 3.97338E+07 1.25339      Lin-Lin
 4E+07       1.24921      Lin-Lin
 4.02944E+07 1.24369      Lin-Lin
 4.05643E+07 1.23863      Lin-Lin
 4.08629E+07 1.23303      Lin-Lin
 4.1E+07     1.23046      Lin-Lin
 4.11366E+07 1.22797      Lin-Lin
 4.14394E+07 1.22247      Lin-Lin
 4.1717E+07  1.21742      Lin-Lin
 4.2024E+07  1.21184      Lin-Lin
 4.23055E+07 1.20672      Lin-Lin
 4.26169E+07 1.20105      Lin-Lin
 4.29024E+07 1.19586      Lin-Lin
 4.3E+07     1.19409      Lin-Lin
 4.32182E+07 1.18994      Lin-Lin
 4.36067E+07 1.18257      Lin-Lin
 4.38279E+07 1.17837      Lin-Lin
 4.42219E+07 1.17089      Lin-Lin
 4.44462E+07 1.16663      Lin-Lin
 4.48458E+07 1.15904      Lin-Lin
 4.50733E+07 1.15472      Lin-Lin
 4.54784E+07 1.14703      Lin-Lin
 4.57092E+07 1.14265      Lin-Lin
 4.6E+07     1.13713      Lin-Lin
 4.61201E+07 1.1349       Lin-Lin
 4.63541E+07 1.13055      Lin-Lin
 4.67707E+07 1.1228       Lin-Lin
 4.7E+07     1.11854      Lin-Lin
 4.7008E+07  1.1184       Lin-Lin
 4.76631E+07 1.1072       Lin-Lin
 4.76712E+07 1.10706      Lin-Lin
 4.83355E+07 1.0957       Lin-Lin
 4.83438E+07 1.09556      Lin-Lin
 4.90175E+07 1.08404      Lin-Lin
 4.90258E+07 1.08389      Lin-Lin
 4.9709E+07  1.07221      Lin-Lin
 4.97175E+07 1.07206      Lin-Lin
 5E+07       1.06723      Lin-Lin
 5.04189E+07 1.06085      Lin-Lin
 5.07054E+07 1.05649      Lin-Lin
 5.11303E+07 1.05003      Lin-Lin
 5.14208E+07 1.0456       Lin-Lin
 5.18516E+07 1.03904      Lin-Lin
 5.2E+07     1.03678      Lin-Lin
 5.21462E+07 1.03462      Lin-Lin
 5.25831E+07 1.02816      Lin-Lin
 5.28819E+07 1.02374      Lin-Lin
 5.3E+07     1.02199      Lin-Lin
 5.3325E+07  1.01739      Lin-Lin
 5.37477E+07 1.0114       Lin-Lin
 5.40773E+07 1.00673      Lin-Lin
 5.4506E+07  1.00066      Lin-Lin
 5.48402E+07 0.995923     Lin-Lin
 5.5275E+07  0.989766     Lin-Lin
 5.56139E+07 0.984965     Lin-Lin
 5.60548E+07 0.97872      Lin-Lin
 5.63986E+07 0.973852     Lin-Lin
 5.68457E+07 0.967519     Lin-Lin
 5.7E+07     0.965333     Lin-Lin
 5.71942E+07 0.962659     Lin-Lin
 5.76477E+07 0.956417     Lin-Lin
 5.80011E+07 0.951551     Lin-Lin
 5.8461E+07  0.94522      Lin-Lin
 5.88194E+07 0.940285     Lin-Lin
 5.92857E+07 0.933866     Lin-Lin
 5.96493E+07 0.928861     Lin-Lin
 6E+07       0.924032     Lin-Lin
 6.04908E+07 0.916949     Lin-Lin
 6.08465E+07 0.911816     Lin-Lin
 6.13442E+07 0.904632     Lin-Lin
 6.17049E+07 0.899427     Lin-Lin
 6.22097E+07 0.892142     Lin-Lin
